I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,Pcr
2.5064535,70747490.0,-5553.242,127.456215,1.6703345,0.24023548,0.07513695,0.0048187124,1.7583658,1310.039,10.0,10.0,0.0,10.0,10.0,0.0,20.780733
0.6000264,19490852.0,3577.978,64.133446,2.6996007,0.2319796,0.0293076,0.006258679,2.7518542,1517.0453,2.3633873,1.5746348,622.1549,2.3633873,1.5746348,622.1549,13.971384
2.3543808,108572230.0,8683.775,611.0093,0.93807214,0.07382588,0.0693169,0.008219048,0.9533431,401.8692,6.4090204,9.454459,793.72253,4.0727797,8.557229,489.74106,16.978962
1.8340557,68920296.0,-303.71432,100.97153,0.99660844,0.0850523,0.078293815,0.004410665,1.0156394,839.0999,4.6324077,6.8448706,357.12045,2.9631305,8.387657,662.5777,33.675556
5.6203613,112409080.0,-1.4551915e-11,1821.2183,2.6733592,0.37813452,0.059727505,0.0137885325,2.8098183,698.0683,10.0,10.0,1000.0,10.0,10.0,1000.0,25.059526
4.2292156,106346020.0,8072.6304,368.79883,2.7256165,0.44138262,0.08217902,0.00663629,2.905726,1560.3446,8.844664,9.043579,424.42297,8.360381,4.437439,366.4664,28.870375
0.26738337,15257776.0,959.93243,35.65924,0.5997848,0.051489912,0.017027682,0.0054763337,0.611372,399.91263,10.0,10.0,1000.0,10.0,10.0,1000.0,36.010094
2.0870135,19148696.0,1.8189894e-12,40.203716,1.437694,0.4690105,0.07143033,0.0048454627,1.777533,1226.7446,9.435368,5.4616838,802.73975,9.435368,5.4616838,802.73975,74.2824
0.1131284,8160242.0,-71.48738,3.1045194,0.9494389,0.103583425,0.020218238,0.002162629,0.9787675,1586.8427,2.297158,5.5327897,701.0462,2.7123537,7.6081257,102.16402,54.445786
55.60669,1232456000.0,-457138.34,147196.86,2.7358484,0.3749426,0.19193047,0.03891848,2.8672788,262.36526,10.0,10.0,1000.0,10.0,10.0,1000.0,12.636747
3.0022144,27390156.0,2193.5757,106.01037,2.5074973,0.21183175,0.06894477,0.006824553,2.5544326,1298.427,9.326195,8.688966,904.00073,9.326195,8.688966,904.00073,14.553871
1.4924662,60811656.0,2577.9321,190.17941,1.6202952,0.4852183,0.06721896,0.0063893795,1.9503608,1102.8757,9.61605,5.2755966,825.81085,6.605907,7.7960043,551.0589,67.869514
0.07861772,5700154.5,132.01245,1.0501631,0.5476952,0.14449652,0.020881783,0.0014872006,0.6368545,1483.731,0.2967939,6.871578,282.83704,0.2967939,6.871578,282.83704,186.15442
3.6900263,53833760.0,741.8152,250.88858,2.7897325,0.27925348,0.080115266,0.0074796565,2.8625777,1326.0021,4.3073525,9.547205,917.88,8.550291,6.5771394,561.83887,17.029394
0.8874367,19283158.0,1013.3733,36.708363,1.5419749,0.21077354,0.03131555,0.004787316,1.6156806,1171.014,10.0,10.0,1000.0,10.0,10.0,1000.0,42.392296
0.34425038,5953332.5,345.23413,3.9128616,0.8950841,0.12732014,0.027877327,0.0029113335,0.9412686,1161.038,5.249218,7.331294,976.6837,8.949003,9.112966,761.0631,76.95589
12.453534,220017180.0,-2.910383e-11,4948.212,2.8903275,0.6836382,0.1693731,0.015783874,3.2767422,690.9497,5.4186115,4.8698893,154.35695,5.4186115,4.8698893,154.35695,31.947947
0.39539692,12437571.0,265.4471,8.888006,1.316509,0.20855378,0.03269,0.0030342974,1.3999435,1656.0603,10.0,10.0,1000.0,10.0,10.0,1000.0,58.962738
1.4551152,26915468.0,-9.094947e-13,77.341934,1.998044,0.18986636,0.0532208,0.005808335,2.0451643,1206.4843,8.3296795,6.4816704,689.3907,8.3296795,6.4816704,689.3907,21.31072
1.0780481,28011400.0,-2517.0684,87.45904,2.6618824,0.2616357,0.044854436,0.006149367,2.7289503,1544.4032,4.1306357,7.340522,706.18506,9.184722,5.5206127,446.39645,17.673697
1.0809535,52623004.0,-1400.3495,114.71264,1.5246228,0.2341644,0.06505338,0.005243149,1.6157207,1094.3304,0.50594264,0.86943245,424.5636,7.0639143,4.5324917,403.7716,47.639305
2.618021,86341704.0,1161.9238,398.28137,2.3712044,0.3489725,0.10585825,0.0074962983,2.5017984,1164.8435,6.4789834,1.914348,685.3442,0.18635492,2.5592625,149.13083,29.001154
10.540277,317545570.0,10185.963,10350.792,2.0649478,0.6221403,0.12006295,0.019521425,2.4900846,436.14444,5.561907,8.812935,759.1418,4.740684,9.333006,750.6524,49.71495
6.382655,140133710.0,29639.207,3755.0078,2.5039697,0.69827116,0.100992665,0.017956661,2.953869,570.6333,10.0,10.0,1000.0,10.0,10.0,1000.0,40.994083
0.5401855,30469076.0,-245.67856,25.44327,0.767753,0.122355595,0.047901805,0.0032084824,0.8169684,894.02246,10.0,10.0,1000.0,10.0,10.0,1000.0,95.92405
14.521702,409270370.0,-5.820766e-11,6884.616,2.2318506,0.17198782,0.20035656,0.013820565,2.266706,552.66315,7.203836,7.8228054,281.27972,7.203836,7.8228054,281.27972,9.151684
2.4439907,55411550.0,1237.5227,102.4636,1.8919102,0.23891631,0.0881114,0.004787652,1.9695373,1448.3701,2.4948657,8.198078,511.55255,7.7449317,8.898273,425.22495,32.038734
1.4622606,16800392.0,9.094947e-13,69.42481,2.0909908,0.46058616,0.044953633,0.0069005573,2.3364594,1149.372,10.0,10.0,1000.0,10.0,10.0,1000.0,46.068043
0.6647136,32813664.0,2604.651,83.16294,2.1076849,0.18282396,0.032000814,0.0057431925,2.1492412,1350.0431,10.0,10.0,1000.0,10.0,10.0,1000.0,18.654799
4.7274623,109649260.0,27604.69,1355.0782,2.901075,0.25766364,0.056781407,0.012161309,2.960995,842.28357,7.486995,9.054465,252.12997,7.486995,9.054465,252.12997,13.110592
3.2985988,81973320.0,-1628.7095,401.86694,2.6760733,0.31887987,0.06873951,0.007994181,2.7742002,1252.9476,7.7020054,7.410049,833.61035,8.000761,5.813363,786.4494,21.91827
2.8001893,74675010.0,5881.742,134.63751,1.2240483,0.16497345,0.08764007,0.004650481,1.2809914,954.0054,10.0,10.0,1000.0,10.0,10.0,1000.0,49.400005
0.23477708,3456076.8,-96.567665,1.2088293,0.5762164,0.060397334,0.016546713,0.0021239736,0.59267884,1002.14056,10.0,10.0,1000.0,10.0,10.0,1000.0,84.62305
4.433684,64156040.0,3.6379788e-11,843.2373,1.9002182,0.21920626,0.0689783,0.01226763,1.965646,542.1871,7.5907736,9.759482,677.1381,7.5907736,9.759482,677.1381,26.38275
3.3279526,41931696.0,1893.3375,153.17143,2.411769,0.20651557,0.08702648,0.006899112,2.4581282,1286.1359,10.0,10.0,1000.0,10.0,10.0,1000.0,15.81072
0.16677639,2833759.8,149.74927,2.1847868,1.1839423,0.12517273,0.016902888,0.0030406502,1.2183418,1387.542,8.035972,1.7067456,988.71045,8.035972,1.7067456,988.71045,41.403854
1.8710921,43201636.0,-724.1931,112.155464,1.6277859,0.16752563,0.047551095,0.005766921,1.6726589,1038.1194,10.0,10.0,0.0,10.0,10.0,0.0,15.330001
0.9664883,46169744.0,-1.8189894e-12,79.11364,1.8494691,0.14243121,0.06284833,0.0043886695,1.8783165,1434.9006,5.262817,0.23134139,592.9776,5.262817,0.23134139,592.9776,16.643267
4.5489006,107450520.0,34120.09,1098.9175,0.7149227,0.06173879,0.061684854,0.0112316,0.7288961,227.92258,1.5572579,2.3432925,549.8784,0.9789371,0.4176294,32.746166,18.83001
4.374627,53780090.0,1.4551915e-11,237.50894,1.4861659,0.11603341,0.13759322,0.007094011,1.5099825,718.52637,9.217582,9.298265,710.30493,9.217582,9.298265,710.30493,17.572392
5.1077056,148249180.0,1.4551915e-11,1161.5902,2.8115485,0.6116886,0.101148695,0.009560894,3.134191,1119.6831,6.417887,6.3243604,753.0066,6.417887,6.3243604,753.0066,33.468647
0.8038799,27379614.0,1244.9305,34.082127,1.7915785,0.2603854,0.06259129,0.0039697876,1.8879122,1692.1237,0.13319774,4.4539547,678.7117,2.0924273,6.5240192,207.36417,38.94524
0.2200003,7832676.0,109.3297,1.7783936,0.7715716,0.12945543,0.030206792,0.0017060126,0.8260984,1733.6959,8.72044,7.937422,401.04297,7.0855584,6.036596,879.23553,103.670685
0.84093857,27403290.0,-1389.3877,36.764072,1.7904105,0.16443758,0.04988336,0.004124696,1.8299055,1579.8586,8.033947,7.0801954,724.2996,7.463097,8.324953,777.94977,23.558035
2.1013389,20591556.0,4311.5146,87.13353,2.2223766,0.30861747,0.053475294,0.007097104,2.3318813,1133.5962,10.0,10.0,1000.0,10.0,10.0,1000.0,29.5898
0.57732314,15730672.0,-250.2825,10.926152,1.2707415,0.1377032,0.038542226,0.0029325048,1.3094814,1571.2284,10.0,10.0,1000.0,10.0,10.0,1000.0,40.73803
0.7547418,18592006.0,-4.5474735e-13,26.35425,1.0176208,0.102041654,0.07019813,0.0039752577,1.0442833,877.1142,6.1104465,9.96045,942.2153,6.1104465,9.96045,942.2153,41.82978
2.4907746,47316264.0,-5483.0967,125.1026,2.6072435,0.33330062,0.10430603,0.0057616252,2.7167785,1670.807,10.0,10.0,1000.0,10.0,10.0,1000.0,23.910501
0.7698783,14348176.0,0.0,55.41456,2.008478,0.27929047,0.02417661,0.006743411,2.1077,1072.4949,6.4565115,9.369768,952.1729,6.4565115,9.369768,952.1729,33.500183
2.6439898,36334224.0,8256.763,312.70847,2.8608603,0.7659994,0.05354244,0.010286056,3.3390253,1138.1718,2.634694,4.974582,678.02185,3.7223394,7.427889,475.51852,37.986797
10.183831,194964980.0,-8.731149e-11,9813.381,2.8915946,0.22878093,0.124755874,0.023810314,2.9391634,414.2788,2.8198745,1.357443,43.14545,2.8198745,1.357443,43.14545,4.9932528
3.2487574,110972856.0,6120.5776,422.00278,1.4399469,0.12055516,0.110457905,0.006913697,1.4664263,751.9881,2.2141228,3.5828962,639.6924,0.12684353,2.9215498,98.55577,10.929215
0.54800475,17051904.0,0.0,12.063297,1.1195287,0.18747623,0.032612633,0.0028485192,1.1983589,1424.7555,10.0,10.0,0.0,10.0,10.0,0.0,33.77299
28.141476,1035040600.0,111435.85,87963.65,2.7104425,0.31501383,0.23225808,0.032417983,2.80513,304.28467,8.75461,7.350263,367.19366,8.604824,9.413435,940.4865,10.161557
2.2595656,65344132.0,1858.7471,127.01235,2.0226812,0.27452692,0.07255588,0.004947818,2.1180542,1519.2085,3.5387294,7.4998093,438.09225,0.64228004,5.25872,717.2809,32.610256
24.381134,1029531970.0,57320.285,64067.234,2.252507,0.23386714,0.18346271,0.027016195,2.3156774,293.54858,5.255355,1.0557251,815.5609,4.989849,7.1775026,236.69829,9.598477
0.9592402,27302638.0,-1549.5093,25.10225,1.271653,0.15235583,0.04329369,0.0033944414,1.3187765,1375.3625,8.97567,9.071561,784.0757,2.2427928,5.599206,957.68207,45.300293
0.42741904,10678207.0,645.8793,13.048685,1.5842685,0.16656548,0.017199013,0.0038299162,1.6298009,1474.3492,10.0,10.0,1000.0,10.0,10.0,1000.0,31.117466
0.30253816,4140461.2,252.3244,2.010225,0.9040168,0.12957697,0.022983344,0.0024070528,0.95135045,1365.3455,7.5744004,4.5551877,483.12238,7.5744004,4.5551877,483.12238,74.482834
16.640644,319964580.0,-44096.12,5482.7666,1.4838549,0.25801763,0.13752736,0.014604889,1.5960355,385.56146,0.135289,7.9891562,82.55794,1.7355112,7.1571946,722.80914,24.565073
0.32968888,17493308.0,1099.6263,8.131573,0.6730436,0.15319555,0.042623892,0.0023542661,0.7569443,1110.2291,8.5680275,9.136963,591.17914,8.5680275,9.136963,591.17914,137.3692
0.21268117,11165847.0,-23.740803,5.7601633,0.98568505,0.09681142,0.026812077,0.002421404,1.0104843,1406.8832,5.646938,4.1769648,884.7848,4.0595646,7.841383,781.1447,46.068127
1.9278954,71124960.0,6721.16,154.70464,2.1642056,0.17793477,0.07974067,0.0051054438,2.2026074,1493.4697,2.1718004,8.340221,483.49475,2.1718004,8.340221,483.49475,15.847137
3.2916813,76295750.0,-6100.835,342.7137,1.1756654,0.22497703,0.06859319,0.007746577,1.2820387,604.9028,6.509979,7.1674848,873.52637,6.6968875,7.958706,889.11444,71.8885
0.49335113,16362123.0,-425.82318,13.173882,1.0285691,0.14039193,0.041487932,0.003101285,1.0775973,1200.9348,10.0,10.0,0.0,10.0,10.0,0.0,32.079033
0.15245262,3612512.5,5.684342e-14,1.8926051,0.9094117,0.07982857,0.023431567,0.0024581072,0.92776686,1281.7802,5.3806853,1.8813109,202.61098,5.3806853,1.8813109,202.61098,40.76557
2.4178977,67583640.0,6674.6436,187.68184,1.7065724,0.29355994,0.0644487,0.0059081386,1.8329918,1099.943,10.0,10.0,0.0,10.0,10.0,0.0,23.281353
1.3134047,35139036.0,2764.527,90.603615,1.8676852,0.24760066,0.037498474,0.005566143,1.9518526,1215.5398,4.6650352,2.3447075,939.32117,4.6650352,2.3447075,939.32117,33.937412
14.79152,382283100.0,-16628.371,2788.19,2.9081926,0.5116875,0.1887518,0.009543211,3.1329954,1160.0885,5.854824,8.888769,876.4859,4.374975,6.78337,860.2422,27.980476
2.326417,33437822.0,-3040.7068,241.99701,2.6265316,0.26877266,0.04635865,0.009646593,2.6981332,1002.9456,9.248542,7.1673512,326.43216,1.6969653,5.821194,572.4407,18.471373
0.49830282,14671216.0,1040.6261,57.44981,2.7641957,0.5568239,0.02593797,0.0068674707,3.0393665,1535.9314,10.0,10.0,0.0,10.0,10.0,0.0,15.415657
2.9075217,145026060.0,14999.145,1014.11206,1.8355304,0.31341714,0.09494347,0.009484883,1.9696184,744.83856,3.7328384,3.7005947,510.65326,3.4220157,6.079965,731.1822,42.91459
0.43758568,12041764.0,66.97225,11.669167,1.6612839,0.17917852,0.030448617,0.0035081992,1.7114673,1738.5762,10.0,10.0,0.0,10.0,10.0,0.0,15.835963
7.2369986,119062160.0,-1.4551915e-11,677.538,2.674706,0.47123444,0.16201104,0.008159276,2.88198,1208.1226,7.504034,2.3953679,28.336231,7.504034,2.3953679,28.336231,26.607548
2.615349,40034630.0,3649.1987,181.41722,2.9421418,0.24316631,0.0614767,0.0073114885,2.9948893,1406.8876,10.0,10.0,1000.0,10.0,10.0,1000.0,12.589229
0.056882523,818351.75,20.505684,0.19586566,0.7639492,0.07095935,0.007886421,0.0016955071,0.7811783,1596.765,3.3018517,7.7946596,945.73755,3.3018517,7.7946596,945.73755,54.056137
4.1018653,69323760.0,4943.026,269.78915,1.2780905,0.27447432,0.07379122,0.0071395203,1.4212946,720.4651,7.7699885,8.4488945,599.44965,4.9914713,0.62646127,978.391,72.15491
8.509909,302282880.0,77004.766,11875.403,1.9709635,0.20142305,0.07725329,0.022220153,2.0245554,323.00726,8.5914135,8.726532,893.6886,4.864488,1.3781198,821.56836,12.358943
3.748008,61137204.0,1795.9746,219.71924,2.659298,0.31160855,0.07987379,0.006538381,2.753686,1452.5569,3.5279462,2.5421894,41.437542,1.0511184,0.16492608,608.0495,20.578642
0.32545,5346672.0,0.0,7.1682043,1.5337785,0.1623627,0.024890477,0.0038991726,1.5784516,1363.226,10.0,10.0,0.0,10.0,10.0,0.0,16.242743
3.3500068,79124820.0,-2179.8657,484.33255,2.856898,0.8903736,0.05631699,0.008707899,3.4808455,1406.9196,10.0,10.0,0.0,10.0,10.0,0.0,16.938894
2.2587588,61437284.0,-9.094947e-12,109.69379,2.1695867,0.1754832,0.08403446,0.0044509564,2.2068634,1651.5831,6.6424522,3.8253922,317.14395,6.6424522,3.8253922,317.14395,15.595029
11.287481,334065600.0,138694.16,15126.008,1.7465185,0.26083216,0.15019935,0.023552844,1.845441,274.25458,10.0,10.0,1000.0,10.0,10.0,1000.0,22.647371
0.8233667,7878349.5,4.5474735e-13,22.807768,1.8635596,0.18236767,0.02194542,0.0056973076,1.9101121,1122.626,5.521465,7.7786684,521.0751,5.521465,7.7786684,521.0751,23.948156
7.1282907,72863544.0,5758.3384,715.7021,1.7465619,0.37325987,0.08454669,0.010792907,1.9405109,619.16315,4.0456834,2.4048448,397.9885,4.1687174,4.2570577,748.80676,52.37284
0.20777845,4519076.5,-24.616243,1.6892425,0.535018,0.092785314,0.020252157,0.0021300293,0.5752649,940.907,0.2399214,7.245218,263.59274,2.0394373,0.93893796,324.94464,148.58305
0.87573725,22017782.0,1507.6099,46.726986,1.2784964,0.28166083,0.047880497,0.005050691,1.4286268,980.6673,6.4672985,6.5386868,898.6817,6.4672985,6.5386868,898.6817,73.43303
9.436567,421728320.0,32153.018,6114.374,2.7813568,0.27580735,0.21960235,0.013660805,2.8526585,749.1869,8.207483,1.6568183,370.92886,4.617948,2.217305,154.34541,15.335117
0.9324359,17341910.0,1533.7051,17.111414,1.3467731,0.14321086,0.049399726,0.0034310042,1.386346,1395.652,10.0,10.0,0.0,10.0,10.0,0.0,18.415113
1.9022397,46766190.0,3465.9475,65.6896,1.2119646,0.18302198,0.0643,0.0041212006,1.282082,1081.7665,1.2824929,2.6833544,257.15933,4.6435175,3.8129387,920.99646,58.117844
0.22359714,5242840.0,-292.8625,6.453282,1.2833294,0.18372947,0.01998432,0.0040112156,1.3503723,1217.1567,10.0,10.0,1000.0,10.0,10.0,1000.0,55.294853
8.396402,157829600.0,-1.1641532e-10,2663.6787,1.3752623,0.17729287,0.13509992,0.014035424,1.4339851,349.0583,5.500988,5.621598,372.10034,5.500988,5.621598,372.10034,25.472887
2.5700223,41025870.0,250.47906,111.65582,1.6214584,0.19767375,0.10695297,0.0058027073,1.683604,1020.53564,6.1362147,6.5593753,128.74887,0.5087902,2.4360466,150.92319,33.769707
3.3537061,128109200.0,3573.2556,625.1375,1.4453487,0.15843244,0.09873443,0.007648355,1.4904082,674.6952,8.218811,4.680989,876.9248,8.07526,5.221183,844.8007,33.30516
6.3337183,428662430.0,103881.51,6673.818,2.9672067,0.5044913,0.19222711,0.013662342,3.1822236,806.49414,3.008556,8.481232,356.27695,3.008556,8.481232,356.27695,25.285387
0.48941845,12405201.0,16.261219,6.070615,0.6274477,0.056480825,0.031507242,0.0025293862,0.64075345,915.96,7.927016,7.5413585,657.37555,9.817388,6.995505,638.7494,60.853764
5.0420303,163084960.0,13285.042,746.7902,1.8240355,0.26374376,0.11633577,0.0074249213,1.921154,897.7798,3.9527447,3.9684975,95.87319,3.9527447,3.9684975,95.87319,34.71919
1.9113986,34166396.0,-548.05524,56.771774,1.9380119,0.3698493,0.05498113,0.004597383,2.1124701,1638.7924,1.7555496,0.9395767,322.3633,5.397331,2.696852,68.99541,45.264256
9.297286,87276910.0,-8459.337,499.23175,2.8502157,0.2504977,0.15799317,0.00851158,2.907881,1215.8365,2.4578233,1.5027823,29.03338,4.4259257,5.6605473,411.82205,12.861987
0.42064703,21517286.0,-1811.6022,53.87855,1.8015962,0.28302875,0.022215262,0.005488198,1.9139773,1209.5465,10.0,10.0,0.0,10.0,10.0,0.0,20.642885
3.206946,35226596.0,1.8189894e-12,116.12055,2.5653682,0.3833678,0.10134788,0.006217435,2.7108479,1493.0898,4.2511077,4.1049485,347.16415,4.2511077,4.1049485,347.16415,27.323006
14.79447,402311300.0,-56127.52,6648.4087,2.8159487,0.44678453,0.19386032,0.0141825685,2.9949427,736.7341,9.663314,9.702583,493.41736,5.89652,7.888388,580.91943,25.809801
1.2799727,19367446.0,9.094947e-13,54.848484,2.6582625,0.319017,0.034312423,0.0056694155,2.757089,1638.3423,10.0,10.0,1000.0,10.0,10.0,1000.0,21.924524
10.419875,361259140.0,55439.7,7110.5703,2.0300305,0.19025451,0.1768824,0.015967084,2.0766237,468.0745,10.0,10.0,0.0,10.0,10.0,0.0,10.653742
2.8307683,60638040.0,-1.8189894e-12,157.65579,1.5059583,0.16988175,0.078370266,0.005501062,1.5556043,964.75433,2.0069494,6.2205477,437.3716,2.0069494,6.2205477,437.3716,33.376747
1.781392,51712004.0,1971.0953,120.96756,1.9601864,0.26692462,0.06009813,0.0054831863,2.0532012,1342.4333,10.0,10.0,0.0,10.0,10.0,0.0,16.955145
39.611202,679686300.0,542236.75,52867.44,2.0456045,0.5634945,0.21788152,0.030458713,2.4052365,272.72055,3.5784433,1.0950859,55.26213,3.5784433,1.0950859,55.26213,38.457394
0.27283576,12189673.0,-172.41646,4.1956453,0.51851374,0.05197896,0.028050581,0.0020924525,0.5320917,906.9495,4.2883162,4.9558005,710.4722,8.0725,4.492423,670.96594,85.64901
0.636076,16240669.0,-465.2127,6.920438,0.92814195,0.110249706,0.040600806,0.0023372767,0.9619682,1473.6553,7.4558434,9.91722,350.02472,6.846404,8.184162,996.9095,60.82903
4.95272,119001540.0,-1.4551915e-11,1264.8345,1.9682128,0.6339123,0.06330841,0.011182506,2.4232862,743.30005,10.0,10.0,1000.0,10.0,10.0,1000.0,54.847
4.0002103,117886450.0,17346.855,398.42877,2.385494,0.26734874,0.0958461,0.00659811,2.463143,1339.8193,6.827408,9.745713,572.35095,5.8553348,6.823165,948.60693,22.460094
3.4444997,57724316.0,7357.07,341.67056,2.8461497,0.4039411,0.10219033,0.0089177275,2.9923756,1229.962,7.65561,1.441649,601.9547,6.5377874,5.012859,256.5754,24.26848
5.272054,155656300.0,-4351.8105,525.8028,1.4156566,0.23795268,0.11505603,0.0065644784,1.516045,824.86707,3.2657592,7.7970395,81.755486,4.790026,4.262382,171.4621,51.93129
1.452733,14191119.0,-2.2737368e-12,18.06834,0.89917123,0.091384076,0.06140279,0.0038667945,0.9233575,818.31226,3.284697,5.3482633,905.002,3.284697,5.3482633,905.002,47.74363
0.300928,3235120.5,-39.46535,1.0325513,0.73760086,0.101629846,0.020628784,0.0020586934,0.77340215,1368.9728,1.9963143,6.355688,126.55391,2.784503,1.3786169,570.33093,89.7899
2.3475864,73389660.0,370.27792,281.51645,1.4823685,0.1336038,0.11848059,0.006973155,1.5138805,772.9602,8.625469,8.114563,444.7594,6.8463225,4.068613,851.83136,24.86439
0.36793628,7032990.5,-426.6534,3.2943678,1.0262706,0.08363374,0.032290515,0.0024121853,1.0441662,1525.6454,4.6669703,1.7010098,192.61427,2.4075363,6.619543,752.82874,33.076614
0.39868936,13050718.0,566.7468,13.792713,1.5818152,0.1264081,0.02413515,0.0035657063,1.6083546,1564.4949,10.0,10.0,0.0,10.0,10.0,0.0,11.081807
0.5566589,12974389.0,-579.8855,21.877645,1.8889123,0.15684237,0.015166378,0.0046046963,1.9230875,1480.9562,10.0,10.0,0.0,10.0,10.0,0.0,10.175957
0.53285545,10743603.0,0.0,23.115513,1.7701381,0.3334284,0.03417319,0.004919424,1.9256433,1312.8015,3.3230636,5.814428,41.01296,3.3230636,5.814428,41.01296,45.365406
1.1148498,18588720.0,-214.67268,49.981907,2.5978484,0.25452203,0.023875775,0.00571725,2.6628923,1623.9474,6.318706,2.7859445,335.09473,3.6872232,0.2822258,863.6416,18.193583
2.5198693,26503156.0,1272.1991,137.19148,2.9907808,0.29052374,0.050071653,0.007931808,3.0644193,1346.894,3.1700861,9.128289,622.3957,3.4107003,7.6573343,877.95105,15.504125
9.208008,313356770.0,-5.820766e-11,9080.493,2.8306308,0.5023476,0.16114572,0.017982818,3.0530121,567.14404,3.1449049,2.766482,677.9898,3.1449049,2.766482,677.9898,27.119778
1.0000086,16700607.0,-230.63463,20.498016,0.9686219,0.09450456,0.052447215,0.003955328,0.9926765,896.0205,9.801726,8.966931,670.4363,5.488409,8.860302,966.4093,44.38713
0.42332026,15344484.0,757.9165,32.394787,1.686846,0.15408246,0.026079532,0.005043344,1.72366,1186.2881,1.8678142,1.493633,129.7314,1.8678142,1.493633,129.7314,23.015375
1.9482099,54120330.0,5.456968e-12,100.96462,1.4667355,0.2401468,0.08668005,0.004670515,1.5656998,1146.3153,10.0,10.0,0.0,10.0,10.0,0.0,25.509668
0.7775895,12775144.0,-909.85486,18.494015,2.0274656,0.19110045,0.025622755,0.004181328,2.074523,1724.1918,2.953642,1.8574718,475.38803,3.4271333,0.77706593,103.81968,21.559824
0.63215446,29405086.0,-625.98663,71.71969,1.1357039,0.17879131,0.031510543,0.005347464,1.2068299,772.7484,8.978778,7.2743335,285.2801,4.533051,5.6659684,854.6031,65.63111
1.3075467,23711776.0,9.094947e-13,85.87171,2.695858,0.4716282,0.05923449,0.0063626915,2.9020193,1524.9558,10.0,10.0,1000.0,10.0,10.0,1000.0,30.592396
