timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
47,0.0003438827,4.105415e-05,1.1837775e-05,6.2037273e-09,5.2243195e-08,2.2656646e-08,9.094149e-06,1.6557823e-10,1.9275365e-06,0.00019077004,3.5114422e-07,0.00013747552,8.379465e-07,2.0982236e-05,4.7804967e-08,1.1746381e-06,0.0014603263,2.4683377e-06,4.8280576e-06,3.0359772e-06,1.0653874e-05,3.5357008e-08,6.302143e-05,8.245993e-08,1.5146989e-07,0.07193228,5.1323972e-05,5.1359586e-07,3.0154942e-10,7.55024e-09,3.9054068e-10,4.1961482e-07,1.2447021e-09,6.11521e-08,1.8833242e-10,6.073528e-05,0.00011598212,2.581035e-08,0.060824823,2.4294588e-05,8.8904073e-07,3.098907e-07,4.3509115e-08,0.70997316,1.6900887e-05,0.0011452043,0.09479367,0.0039217584,2.7477485e-09,3.199033e-06,4.4862527e-09,7.5828495e-08,0.05161765,1.7615751e-07,1.2260135e-07,7.71021e-08,2.0589408e-07,0.0032093672,2.5645238e-06
48,0.00039076945,4.0064857e-05,9.808997e-06,4.6453277e-09,4.6280245e-08,2.0434806e-08,6.162388e-06,2.124798e-10,1.7246473e-06,0.00019537991,2.3434959e-07,0.00010025032,6.118732e-07,2.3312392e-05,4.884234e-08,1.1987751e-06,0.0014688638,2.129865e-06,4.794507e-06,3.2365367e-06,1.1196562e-05,2.0415149e-08,5.9002134e-05,8.190408e-08,1.6123217e-07,0.07073258,6.0659888e-05,3.9896577e-07,2.9471955e-10,9.586301e-09,3.7277476e-10,2.9304675e-07,1.117734e-09,4.6860414e-08,1.664701e-10,6.689497e-05,0.00011220693,2.0876866e-08,0.056402203,1.7265364e-05,7.629536e-07,1.9862512e-07,4.8608914e-08,0.7173254,1.2076276e-05,0.0007107306,0.11270777,0.0032066593,2.240729e-09,2.4540238e-06,4.1510786e-09,6.073129e-08,0.034137826,1.3700026e-07,9.620894e-08,5.4860255e-08,1.4852806e-07,0.002181811,1.983021e-06
49,0.0003553395,3.9077524e-05,8.992005e-06,4.048461e-09,4.1711505e-08,1.6308801e-08,4.2694846e-06,2.0549115e-10,1.68568e-06,0.00020541574,1.5814393e-07,6.6419525e-05,4.712852e-07,1.8661254e-05,5.0409913e-08,7.8053154e-07,0.001451666,1.8311756e-06,4.7894896e-06,3.4006694e-06,1.1732128e-05,1.227624e-08,5.4778953e-05,7.516324e-08,1.8026444e-07,0.070102744,3.5251902e-05,3.0415666e-07,2.2169563e-10,1.2154079e-08,3.5245157e-10,2.156156e-07,1.0187958e-09,3.6373393e-08,1.4045531e-10,7.473311e-05,0.000101526115,1.8609674e-08,0.04782687,1.2603023e-05,6.864606e-07,1.3197878e-07,5.1514288e-08,0.7278236,1.0015088e-05,0.00055722444,0.11531384,0.0027230633,1.7721972e-09,1.9813544e-06,3.2560652e-09,5.2176254e-08,0.031684723,1.1209186e-07,7.935912e-08,3.8933532e-08,1.1006112e-07,0.0014984991,1.5561213e-06
50,0.00027837654,0.00018151452,8.223761e-06,4.093869e-09,4.0439897e-08,1.3505036e-08,3.0568308e-06,2.3428293e-10,6.329521e-06,0.000486272,1.2951816e-07,0.00014030305,4.1619026e-07,1.6028382e-05,1.3896423e-07,8.1078974e-07,0.0014230385,1.5988614e-06,5.00483e-06,3.5429703e-06,1.2744058e-05,8.408736e-09,5.0759954e-05,6.6109635e-08,2.3808568e-07,0.07004703,3.4256052e-05,2.580516e-07,1.7391436e-10,1.5289872e-08,3.3537872e-10,1.664148e-07,9.3081304e-10,4.1568793e-08,4.7511456e-10,8.259957e-05,9.434388e-05,1.8920403e-08,0.054092623,9.556402e-06,7.313381e-07,8.814088e-08,5.281387e-08,0.7220223,1.0195536e-05,0.00073160185,0.11887171,0.0023750493,1.6167192e-09,1.6338143e-06,2.7019487e-09,5.9384803e-08,0.02795325,9.853256e-08,1.0491554e-07,2.8003479e-08,9.2907776e-08,0.0010522574,1.1585662e-06
51,0.0002483017,0.000119774224,7.3704305e-06,4.591143e-09,3.9506354e-08,1.2945826e-08,2.2698803e-06,2.9463534e-10,5.847967e-06,0.00035736064,1.02836616e-07,0.00013208785,3.6080206e-07,1.7331162e-05,1.2837265e-07,1.0495553e-06,0.0013842196,1.4343208e-06,5.3164886e-06,3.6259207e-06,1.6097925e-05,6.013911e-09,4.7018544e-05,5.829721e-08,3.3935265e-07,0.07204815,4.344497e-05,2.4645283e-07,1.6579883e-10,1.8900847e-08,3.1753317e-10,1.3237508e-07,8.287133e-10,3.9676603e-08,3.8765754e-10,8.5008374e-05,9.286126e-05,2.1887159e-08,0.05544442,7.549388e-06,8.4019234e-07,5.690034e-08,5.274345e-08,0.7195275,1.1223889e-05,0.000739818,0.12744449,0.0020681412,1.4572543e-09,1.3308714e-06,2.9565326e-09,5.5564982e-08,0.01937144,8.268569e-08,8.64661e-08,2.0542872e-08,9.0072525e-08,0.00076159503,1.0315059e-06
52,0.0016551681,0.00010474727,6.9359767e-06,5.3932117e-09,4.7663914e-08,1.0589412e-08,1.7466987e-06,3.4423664e-10,5.030948e-06,0.00029261035,8.561727e-08,0.00010889616,3.2221243e-07,1.8400655e-05,1.1254889e-07,1.981404e-06,0.0013354729,1.3274343e-06,5.7024877e-06,3.7395967e-06,1.9283852e-05,4.350591e-09,4.3510347e-05,5.0974194e-08,4.366225e-07,0.075110495,0.0005108668,2.2142872e-07,1.778766e-10,2.2860327e-08,2.8774358e-10,1.0414385e-07,7.2842876e-10,3.660845e-08,2.713179e-10,7.9048055e-05,0.00011675201,2.8170263e-08,0.06681294,6.1478368e-06,8.910279e-07,3.5619177e-08,5.1169966e-08,0.7023928,2.7759323e-05,0.00046976356,0.1304957,0.0032086717,1.2224505e-09,1.0736886e-06,2.634129e-09,5.47433e-08,0.01658977,6.8158684e-08,7.670778e-08,1.540642e-08,7.8538314e-08,0.00056998193,8.428499e-07
53,0.0030296352,0.0002844569,6.4242818e-06,6.3323986e-09,6.291274e-08,7.931916e-09,1.385263e-06,3.8660505e-10,4.58112e-06,0.0002886341,7.6274276e-08,8.62856e-05,2.9514797e-07,1.6940243e-05,1.0011363e-07,2.7907954e-06,0.0012796997,1.2637367e-06,6.074096e-06,4.031346e-06,1.5470892e-05,3.0978864e-09,4.0197752e-05,4.543435e-08,4.978312e-07,0.07722977,0.00022493812,1.9726384e-07,2.0299176e-10,2.695698e-08,2.5109065e-10,8.013763e-08,6.332852e-10,3.4653752e-08,1.9018755e-10,6.813156e-05,0.00014048106,3.93013e-08,0.076830134,5.1514544e-06,8.624828e-07,2.3008543e-08,4.7868298e-08,0.6888161,3.949793e-05,0.00042497413,0.13141324,0.0035779465,9.980228e-10,8.6843295e-07,2.0335225e-09,5.463423e-08,0.01571675,5.594195e-08,7.197408e-08,1.18497265e-08,6.29832e-08,0.00044079812,6.5808837e-07
54,0.003038503,0.00025921536,6.0650054e-06,7.1735204e-09,1.9668126e-07,6.9651587e-09,1.1206736e-06,4.504707e-10,3.9191823e-06,0.00028894297,1.842065e-07,7.051627e-05,2.744472e-07,1.4679462e-05,1.5581409e-07,3.255074e-06,0.0017138479,1.2396717e-06,6.367641e-06,4.5325432e-06,1.258084e-05,3.411766e-09,3.7093698e-05,4.3160195e-08,5.338716e-07,0.08570071,5.0928527e-05,1.8338007e-07,1.9864198e-10,3.093638e-08,2.1907287e-10,6.179341e-08,5.414956e-10,3.1912283e-08,2.0851933e-10,6.458905e-05,0.00016544151,5.6440694e-08,0.071612544,4.443421e-06,8.254553e-07,1.6258651e-08,4.2852836e-08,0.6854713,4.3460695e-05,0.00057973334,0.13371906,0.003473585,8.10132e-10,7.9241045e-07,1.5234087e-09,5.3641283e-08,0.013257676,4.6249518e-08,6.810758e-08,9.423857e-09,5.3964342e-08,0.00038690696,4.141925e-06
55,0.0022733756,0.00019750686,7.5705298e-06,7.65809e-09,5.721612e-07,6.9600135e-09,9.159368e-07,5.38442e-10,3.2692533e-06,0.00028320926,8.308782e-07,8.1445265e-05,2.5421755e-07,1.2504139e-05,4.690349e-07,3.4267516e-06,0.0036966887,1.2455707e-06,6.323447e-06,5.09515e-06,1.1246524e-05,1.511703e-08,3.4146608e-05,4.3960174e-08,5.127403e-07,0.09900164,3.904376e-05,2.2707766e-07,2.1676418e-10,3.4499973e-08,2.2061677e-10,4.8825378e-08,4.5471313e-10,3.1033167e-08,4.5690798e-10,6.50495e-05,0.00020697742,7.8397505e-08,0.08222581,3.966695e-06,8.674693e-07,1.372942e-08,3.664126e-08,0.6604076,4.2581712e-05,0.0008699868,0.14088044,0.0033952852,7.275116e-10,1.5912641e-06,1.1989166e-09,6.620668e-08,0.005813011,4.0274546e-08,8.172885e-08,7.999457e-09,6.951974e-08,0.00041469914,1.0047508e-05
56,0.0010906453,0.00014455403,1.457768e-05,7.615e-09,8.6169183e-07,6.686502e-09,7.4809384e-07,5.2628374e-10,2.6659445e-06,0.00026487347,9.669733e-07,7.2886985e-05,2.1948212e-07,1.0438277e-05,4.5339445e-07,3.3174322e-06,0.0026485284,1.2319224e-06,6.1232695e-06,5.3687313e-06,1.1119019e-05,2.6481972e-08,3.1317802e-05,4.6492794e-08,5.2498996e-07,0.10396795,1.6814447e-05,2.1391021e-07,2.3856114e-10,3.7341813e-08,2.2726929e-10,3.7767787e-08,3.6235387e-10,2.6993142e-08,4.0094353e-10,6.637363e-05,0.00022751972,9.918743e-08,0.086586125,3.5406176e-06,9.940634e-07,1.21687815e-08,3.006252e-08,0.6533228,3.7919213e-05,0.00061931537,0.14619826,0.0034527378,6.0821653e-10,2.3566606e-06,9.361569e-10,6.32278e-08,0.00074592384,3.265031e-08,7.3508225e-08,6.88767e-09,6.848666e-08,0.00042853653,1.0592665e-05
57,0.0004084536,0.000132169,0.00014457227,7.084298e-09,1.1588443e-06,6.6467347e-09,6.1154304e-07,4.5199078e-10,3.5269309e-06,0.00023415654,9.899985e-07,6.063254e-05,2.0031109e-07,8.377191e-06,3.726968e-07,2.9398093e-06,0.0015562606,1.2762789e-06,6.003744e-06,5.221914e-06,1.20943505e-05,4.033652e-08,2.8638675e-05,5.0042303e-08,5.823519e-07,0.104216374,1.3337654e-05,1.9731722e-07,2.5582905e-10,3.926189e-08,2.454314e-10,2.9111561e-08,2.783282e-10,2.3641746e-08,3.082786e-10,6.762196e-05,0.00023085851,1.1207919e-07,0.08689616,3.201212e-06,1.3107818e-06,1.2147411e-08,2.402155e-08,0.65412563,3.0430258e-05,0.00031546876,0.14718634,0.0035029626,5.6929644e-10,2.963578e-06,8.017515e-10,5.788096e-08,6.069253e-05,2.624013e-08,6.313866e-08,6.126136e-09,6.4398876e-08,0.0007272972,1.0353441e-05
58,0.00023661589,0.00012839932,0.0008996497,6.291729e-09,1.3727265e-06,6.51583e-09,5.0347853e-07,3.778001e-10,1.28546635e-05,0.00020209762,9.830075e-07,5.6774483e-05,1.7955026e-07,6.508129e-06,2.2930487e-07,2.4284338e-06,0.0011148343,1.8975761e-06,6.0338334e-06,5.032822e-06,1.374235e-05,5.6600783e-08,2.6135865e-05,5.3367653e-08,6.246654e-07,0.09088548,1.52523935e-05,1.8133932e-07,2.620289e-10,4.0171003e-08,2.7636599e-10,2.2893051e-08,2.1461834e-10,2.4227187e-08,3.58966e-10,6.865764e-05,0.000220184,1.1502927e-07,0.09344295,2.9844057e-06,3.1740055e-06,1.826891e-08,1.915082e-08,0.65882075,2.2513614e-05,0.00015919277,0.14739537,0.0032669925,1.0396334e-09,3.1816764e-06,1.0460603e-09,5.2516842e-08,6.879861e-06,2.0946906e-08,5.7513414e-08,5.6390177e-09,6.507734e-08,0.002959037,9.645821e-06
59,0.00018447213,9.108665e-05,0.00058576715,5.3419806e-09,1.4108658e-06,6.2040684e-09,4.1526778e-07,2.9370617e-10,1.0844151e-05,0.00017744914,8.7567804e-07,4.22395e-05,1.6013311e-07,4.988717e-06,1.1866191e-07,1.9592985e-06,0.0009523956,1.82679e-06,6.02233e-06,5.192531e-06,1.4738136e-05,6.722635e-08,2.3631974e-05,5.5520328e-08,6.8053276e-07,0.08943138,1.9477595e-05,1.5845865e-07,2.3723704e-10,4.0105114e-08,2.8273975e-10,1.8104279e-08,1.7805132e-10,2.0369397e-08,2.453293e-10,3.919442e-05,0.00019798156,1.1130366e-07,0.10610757,2.7234275e-06,2.0370264e-05,1.9283101e-08,1.5672168e-08,0.64920294,1.6045651e-05,8.511634e-05,0.14747134,0.0027749601,9.1497887e-10,2.9473645e-06,1.1790904e-09,4.506296e-08,1.1753962e-06,1.6351146e-08,4.4800263e-08,5.3952554e-09,5.3633595e-08,0.002512566,7.21938e-06
60,0.00017563821,5.815927e-05,0.0003467906,4.4348263e-09,1.2875408e-06,5.667975e-09,3.4475616e-07,2.317194e-10,8.545712e-06,0.00015988506,7.4295076e-07,3.0001669e-05,1.40321e-07,3.7962377e-06,9.188501e-08,1.6052733e-06,0.000853693,1.6830169e-06,5.9854215e-06,5.7078764e-06,1.4397955e-05,7.120063e-08,2.1227394e-05,5.62753e-08,7.1670013e-07,0.08868984,2.343905e-05,1.3719172e-07,2.048722e-10,3.9360767e-08,2.5785948e-10,1.4940582e-08,1.8916492e-10,1.6927684e-08,1.7922787e-10,3.4913886e-05,0.00016936444,1.05530056e-07,0.111167215,2.485838e-06,0.0002675118,1.956033e-08,1.3515682e-08,0.6461192,1.1228875e-05,5.0696388e-05,0.1475023,0.002332579,7.4007783e-10,2.5080622e-06,1.5917386e-09,3.8513967e-08,5.0183667e-07,1.308817e-08,3.329722e-08,5.3846283e-09,4.139268e-08,0.0019304168,4.857251e-06
61,0.00043569604,6.260609e-05,0.00020089553,3.6408947e-09,1.0797104e-06,4.8328075e-09,2.8540393e-07,1.9619786e-10,6.660901e-06,0.00014489453,6.0779695e-07,2.0804944e-05,6.547762e-08,2.869973e-06,8.631227e-08,1.3375173e-06,0.0007873542,1.5202994e-06,6.1484816e-06,6.279689e-06,1.4131642e-05,6.717608e-08,1.9045969e-05,5.6276424e-08,5.9048625e-07,0.08845877,5.7111403e-05,1.0914263e-07,1.7616252e-10,3.8327485e-08,2.1121459e-10,1.3174129e-08,2.4521377e-10,1.6604725e-08,1.4753386e-10,3.602854e-05,0.0001374039,1.0026592e-07,0.12819482,2.254657e-06,0.0017058388,1.977276e-08,1.2354366e-08,0.628741,7.743234e-06,3.626355e-05,0.14751181,0.0019685735,5.776887e-10,2.0225234e-06,2.4105393e-09,3.432976e-08,3.8594143e-07,1.00070965e-08,2.709637e-08,5.556892e-09,3.0826815e-08,0.0014233262,3.0721149e-06
62,0.00071718276,0.0001683006,0.00011650685,2.9208274e-09,8.6751913e-07,4.2057144e-09,2.3294413e-07,1.7139605e-10,5.0689987e-06,0.00012832043,4.8099844e-07,1.422911e-05,4.2809656e-08,3.137317e-06,8.1348006e-08,1.119711e-06,0.0007286648,1.3367276e-06,6.254821e-06,6.393676e-06,1.4635437e-05,5.6729117e-08,1.6760825e-05,5.5086478e-08,4.8045655e-07,0.09273803,0.00012138185,9.183798e-08,1.4585391e-10,3.7615422e-08,1.5729995e-10,1.2344728e-08,2.9651417e-10,1.590524e-08,1.2199408e-10,3.659239e-05,0.0001089261,9.4325564e-08,0.14513534,1.9657473e-06,0.00496181,2.1084555e-08,1.1455753e-08,0.6047553,6.966225e-06,3.26157e-05,0.14750864,0.001636077,4.396214e-10,1.5835221e-06,4.7366386e-09,3.203542e-08,3.5150538e-07,7.536363e-09,2.224513e-08,5.6886176e-09,2.2867697e-08,0.0010219275,1.9263673e-06
63,0.0007069027,0.0001898012,6.90211e-05,2.4793558e-09,6.9246937e-07,3.77989e-09,1.9804806e-07,1.5909477e-10,3.7573805e-06,0.000110962275,3.727748e-07,9.665714e-06,2.9125534e-08,2.765361e-06,7.5751394e-08,9.4173953e-07,0.00069896015,1.1865835e-06,6.277825e-06,6.070202e-06,1.6080587e-05,4.3890388e-08,1.4206762e-05,5.8666814e-08,2.8119706e-07,0.09280693,5.918963e-05,1.0745314e-07,1.1026634e-10,4.9645283e-08,1.09488356e-10,1.3627976e-08,2.8983455e-10,3.5231498e-08,2.397299e-10,3.7294223e-05,8.4011415e-05,9.4294165e-08,0.1501417,1.7399507e-06,0.009922553,8.247878e-08,1.098586e-08,0.595536,5.6980443e-06,0.00013428144,0.14738837,0.0013111114,3.3275288e-10,1.2301946e-06,1.2509786e-07,3.18051e-08,3.3699428e-07,5.9145258e-09,1.705818e-08,6.8809287e-09,1.7241675e-08,0.0007295113,1.2519469e-06
64,0.00061460625,0.00017272902,4.2365762e-05,2.2057602e-09,5.6763247e-07,3.9265355e-09,1.7025187e-07,1.8333123e-10,2.7695485e-06,9.693312e-05,2.8724742e-07,6.556867e-06,1.6034734e-08,2.2095628e-06,7.3509284e-08,7.9470516e-07,0.0007392518,1.0504477e-06,6.7436636e-06,5.2236237e-06,1.934599e-05,3.2597075e-08,1.0036638e-05,1.5250272e-07,8.551867e-08,0.09122278,2.4692428e-05,3.0313288e-07,9.371049e-11,1.6963739e-07,7.948252e-11,2.9852405e-08,3.098184e-10,2.4847097e-07,1.3552731e-09,3.7574875e-05,6.894987e-05,9.7136784e-08,0.16045485,1.544524e-06,0.014143686,6.076264e-07,1.0010695e-08,0.5835687,4.620242e-06,0.0010420976,0.14614488,0.0010352838,2.5929972e-10,9.805292e-07,1.3473649e-06,3.311578e-08,3.419795e-07,4.911563e-09,1.3261857e-08,1.6415582e-08,1.4459533e-08,0.00052334793,8.6031855e-07
65,0.00048861053,0.00014876763,2.7141537e-05,2.0270954e-09,4.839844e-07,4.5305892e-09,1.4582251e-07,2.1080383e-10,2.0606662e-06,8.84722e-05,2.2289207e-07,4.5327297e-06,1.8368002e-08,1.7744937e-06,8.056646e-08,6.793646e-07,0.00092359865,9.201787e-07,1.2953955e-05,4.1036415e-06,3.0445475e-05,2.453076e-08,9.118308e-06,1.9001807e-06,8.593479e-08,0.090048164,2.2748005e-05,4.9879884e-07,8.92073e-11,3.1957114e-07,6.761165e-11,2.438671e-07,1.7209254e-09,6.2068284e-07,2.3727578e-09,3.8475482e-05,6.220427e-05,1.00004975e-07,0.1567265,1.4424335e-06,0.024226326,2.2021175e-06,8.151715e-09,0.5859052,3.9518386e-06,0.0032923003,0.13671409,0.00082379597,2.2223691e-10,9.5200005e-07,2.890809e-06,3.527139e-08,3.5922812e-07,6.0084537e-09,1.0625111e-08,2.8151515e-08,1.6454528e-08,0.00037962076,6.191529e-07
66,0.00033952712,0.00012136641,1.8184914e-05,2.0166704e-09,4.2762144e-07,5.4875438e-09,1.291718e-07,2.4140434e-10,1.5629404e-06,8.020938e-05,1.7633984e-07,3.182952e-06,2.0690685e-08,1.4717489e-06,8.866979e-08,6.231752e-07,0.0010850058,8.154286e-07,1.4412357e-05,3.1153158e-06,4.7976562e-05,1.9711125e-08,8.848479e-06,2.29006e-06,8.404564e-08,0.08850049,2.625759e-05,4.8388205e-07,9.5775846e-11,4.3806912e-07,6.1583856e-11,2.6275364e-07,2.1336046e-09,8.5926865e-07,2.8625506e-09,4.0973602e-05,5.9541482e-05,1.0558902e-07,0.14941871,1.294374e-06,0.032819126,3.2641158e-06,6.092381e-09,0.5896122,3.38671e-06,0.0041826176,0.13265483,0.0006580959,1.8896316e-10,9.462653e-07,4.181839e-06,3.7777323e-08,3.6066012e-07,6.1264585e-09,8.61361e-09,3.7355143e-08,1.679929e-08,0.00028138616,4.5119015e-07
67,0.00022367682,9.339524e-05,1.272086e-05,1.984941e-09,3.8885514e-07,6.5981633e-09,1.1162245e-07,2.7150354e-10,1.2047717e-06,7.2005605e-05,1.4193685e-07,2.2728375e-06,2.2163423e-08,1.2001686e-06,8.710728e-08,5.59328e-07,0.0010556383,7.0375216e-07,1.3268675e-05,2.2823463e-06,6.6585904e-05,1.645909e-08,8.449255e-06,2.084227e-06,7.967884e-08,0.08718043,3.01636e-05,4.257988e-07,1.0898605e-10,5.5865115e-07,6.024024e-11,2.1784481e-07,2.0456992e-09,1.071948e-06,3.2378202e-09,4.3021817e-05,5.827864e-05,1.0314566e-07,0.14605774,1.1342144e-06,0.04083345,3.8116057e-06,3.8796215e-09,0.5876114,2.8222587e-06,0.0047785146,0.13113406,0.00048751922,1.5384209e-10,9.220284e-07,5.6627982e-06,3.721625e-08,3.487822e-07,5.9912386e-09,6.925128e-09,4.6803038e-08,1.6559444e-08,0.00021101092,3.1669927e-07
68,0.00016724452,6.5400694e-05,9.2467635e-06,1.5511054e-10,3.6188464e-07,6.806897e-09,3.8857934e-08,2.4890162e-10,9.1762803e-07,6.430497e-05,1.069428e-07,1.6315872e-06,2.2705326e-08,9.5262754e-07,7.980058e-08,4.744983e-07,0.00092961907,3.5402948e-07,1.1722719e-05,1.1056454e-06,2.1941162e-06,5.1985256e-09,1.6673902e-06,1.752587e-06,7.127016e-08,0.09225031,3.4049655e-05,3.6909617e-07,1.2358072e-10,6.555755e-07,4.8447527e-11,1.4429925e-07,1.7442877e-09,1.3157633e-06,3.571011e-09,3.2053e-05,5.8307287e-05,3.7163956e-09,0.16559906,5.1963457e-07,0.05191406,4.0544182e-06,1.9563534e-10,0.55293715,2.2713502e-06,0.005669785,0.12983301,0.0002602825,1.0452108e-10,9.00514e-07,7.5890825e-06,5.5160148e-09,2.4515498e-07,4.813889e-09,5.454697e-09,5.4016127e-08,1.4218082e-08,0.0001342504,1.8911976e-07
69,0.00014542624,4.65551e-05,6.9371627e-06,1.5747481e-10,3.435337e-07,9.312798e-09,4.4560906e-08,2.950113e-10,7.2159634e-07,5.724258e-05,8.867694e-08,1.2150551e-06,2.3678288e-08,8.009699e-07,7.2381134e-08,4.2214327e-07,0.0008241875,3.205948e-07,1.0548119e-05,1.0425146e-06,1.4864221e-06,3.5485743e-09,1.5193616e-06,1.4262799e-06,6.4848095e-08,0.094362244,3.770558e-05,3.2383093e-07,1.4588786e-10,8.045016e-07,4.9813535e-11,1.0115533e-07,1.4768635e-09,1.5997698e-06,3.864726e-09,3.779869e-05,5.9913025e-05,2.8116183e-09,0.15810487,5.724399e-07,0.06182693,4.0290865e-06,1.3850854e-10,0.54870874,1.8173246e-06,0.007001779,0.12845346,0.00018132139,8.486217e-11,8.9640884e-07,1.0089491e-05,4.431818e-09,2.5301964e-07,4.449886e-09,4.2321675e-09,6.759258e-08,1.5704826e-08,0.00010400031,1.1246792e-07
70,0.00012834115,3.3591252e-05,5.3333056e-06,1.6093854e-10,3.3147984e-07,1.2041731e-08,5.1414347e-08,3.3912237e-10,5.642399e-07,5.0194478e-05,7.218891e-08,9.132486e-07,2.4020299e-08,6.9341297e-07,6.4277295e-08,3.633347e-07,0.00072450953,2.9417467e-07,8.954787e-06,9.996263e-07,3.9451632e-07,2.594294e-09,1.3681014e-06,1.1268218e-06,4.908538e-08,0.09337232,4.1786392e-05,2.8251614e-07,1.6784157e-10,9.56052e-07,5.1247315e-11,6.7361434e-08,1.1918808e-09,1.9008395e-06,4.0196246e-09,4.3757114e-05,6.263e-05,2.135039e-09,0.15694757,6.27891e-07,0.072671674,3.7745856e-06,1.0403307e-10,0.54020584,1.4737969e-06,0.008670325,0.12681668,0.00010302718,7.0914725e-11,9.089705e-07,1.3218744e-05,3.3871503e-09,2.5701627e-07,3.989749e-09,3.2098166e-09,8.172072e-08,1.8198394e-08,8.257628e-05,6.479886e-08
71,0.00011883408,2.6195898e-05,4.1788744e-06,1.7674176e-10,3.23679e-07,1.427402e-08,5.9128585e-08,3.630711e-10,4.467461e-07,4.353957e-05,5.7592132e-08,6.9723325e-07,2.4090246e-08,6.4106877e-07,5.6060948e-08,3.1816657e-07,0.00063345785,2.7468087e-07,7.579377e-06,9.699245e-07,2.9808376e-07,2.150129e-09,1.2459717e-06,9.008068e-07,2.2141576e-08,0.09224917,4.54358e-05,2.3960908e-07,1.8219593e-10,1.0657787e-06,5.3371838e-11,4.377399e-08,9.45335e-10,2.1403469e-06,3.8947343e-09,5.013e-05,6.630883e-05,2.2713071e-09,0.15505017,6.7923423e-07,0.08599841,3.3679325e-06,8.624458e-11,0.53072774,1.2928319e-06,0.011059316,0.12373496,8.400025e-05,6.1826065e-11,9.419731e-07,1.673555e-05,2.7374034e-09,2.5503698e-07,3.650939e-09,2.4552933e-09,9.2603806e-08,2.127014e-08,6.729325e-05,3.834106e-08
72,0.0001144522,2.3544722e-05,3.3262522e-06,1.6620835e-10,3.1515688e-07,1.3560918e-08,7.6397974e-08,3.138914e-10,3.6848198e-07,3.7438836e-05,5.1984586e-08,5.5563356e-07,2.525513e-08,6.546129e-07,4.984871e-08,2.255899e-07,0.00054389145,2.5875377e-07,6.5830372e-06,9.830661e-07,2.5790675e-07,1.952949e-09,1.143438e-06,8.1225e-07,2.2579805e-08,0.09118077,4.8693342e-05,1.8053065e-07,1.675856e-10,1.0042456e-06,4.9993846e-11,2.778916e-08,8.009046e-10,2.0609057e-06,3.107296e-09,5.4905293e-05,6.97927e-05,2.1291828e-09,0.14937748,7.0924835e-07,0.10331123,2.8205452e-06,7.3418306e-11,0.523695,1.2934885e-06,0.020943532,0.110428855,6.951733e-05,5.4735477e-11,1.0066365e-06,1.9593163e-05,2.0920523e-09,2.3828056e-07,3.1184413e-09,1.9830353e-09,8.861249e-08,2.2221831e-08,5.6058958e-05,2.4166466e-08
73,9.7599164e-05,2.1429461e-05,2.6841842e-06,9.7539456e-11,2.8909636e-07,7.972443e-09,9.76048e-08,1.7271053e-10,2.9965832e-07,3.0792013e-05,4.6704898e-08,3.9490303e-07,2.0497257e-08,7.091649e-07,4.3306883e-08,2.1150137e-07,0.0004821517,2.4515745e-07,5.391898e-06,1.0610854e-06,2.0930467e-07,1.6014884e-09,1.0895542e-06,5.5699235e-07,1.616578e-08,0.09044273,5.1875693e-05,8.959166e-08,9.688767e-11,5.704007e-07,3.5009416e-11,1.4123397e-08,5.658148e-10,1.2062078e-06,1.5774861e-09,6.1324725e-05,6.979418e-05,1.2533292e-09,0.14977425,4.6527217e-07,0.12670355,1.7040929e-06,5.886476e-11,0.5073533,1.2191798e-06,0.022458505,0.102331236,3.9902035e-05,4.3465873e-11,1.069385e-06,1.3951833e-05,1.8706385e-09,1.9071867e-07,1.9802324e-09,1.4619322e-09,5.0952774e-08,1.4585113e-08,4.7602953e-05,1.6074795e-08
74,9.171601e-05,1.543232e-05,2.1886456e-06,2.692223e-11,2.681371e-07,1.7128469e-09,1.1865584e-07,4.0768125e-11,2.3639467e-07,2.6558053e-05,4.1251138e-08,2.5542192e-07,1.6148428e-08,5.5659416e-07,3.5810295e-08,2.0240098e-07,0.00042862474,2.323292e-07,4.6059968e-06,1.1665157e-06,1.5479814e-07,1.3851484e-09,1.0319951e-06,2.5472136e-07,1.8269196e-08,0.090567574,5.541664e-05,2.3970966e-08,2.6506092e-11,1.2841858e-07,2.0286745e-11,4.014776e-09,2.920074e-10,2.7035603e-07,3.64902e-10,6.676426e-05,6.943557e-05,3.2503056e-10,0.13553372,1.8414973e-07,0.15615436,6.031378e-07,4.0922023e-11,0.49959642,8.8214637e-07,0.019002363,0.09829763,3.319923e-05,2.9232224e-11,1.1409534e-06,4.9526147e-06,1.7602103e-09,1.3659538e-07,8.250924e-10,9.0624175e-10,1.0893113e-08,4.0228865e-09,4.0959807e-05,1.11455964e-08
