timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
34,0.040194828,0.0027582464,0.0027358169,0.021918045,0.028635072,0.025269493,0.0013199167,0.0013680746,0.01709886,0.012077489,0.0027426418,0.0034353838,0.0040442958,0.010569329,0.00698599,0.000538235,0.0027636313,0.0079355445,0.0026767596,0.02693564,0.0012682816,0.15108052,0.00069810124,0.0023760877,0.0009425008,0.00036405842,0.00059891824,7.011286e-05,0.0004784864,0.109899946,0.06544379,0.001636245,0.15324925,0.0027452915,3.0158328e-05,0.01948836,0.0006511194,0.00089295686,0.0040299348,0.0015232328,0.00015346381,0.0005035409,0.00013848975,0.000115034534,0.049819738,0.0005124766,0.0020952553,0.0005572264,0.0024934553,0.00010990601,0.010710119,0.0010743274,9.0769245e-06,9.20701e-05,0.017876964,0.14800303,0.0046949717,0.008910136,0.012660044
35,0.040123854,0.002705927,0.002504814,0.021250611,0.028954057,0.025737023,0.001237361,0.0013376254,0.017219387,0.010354405,0.002701821,0.0033625362,0.00398641,0.010044284,0.0067309067,0.000523857,0.0025728776,0.0075130602,0.0024646106,0.026309848,0.0015814122,0.1474522,0.00066662085,0.0027813262,0.00091281754,0.00035275315,0.00056905946,7.084791e-05,0.00045948118,0.10578843,0.062866926,0.001514886,0.16539274,0.002657221,2.9560006e-05,0.018538032,0.0008285291,0.00085285876,0.0038635302,0.0015703295,0.00014450934,0.0005273747,0.00014175611,0.00013152508,0.048513282,0.00050186244,0.0019861963,0.0005356321,0.0024862757,0.00010212616,0.010221734,0.001042439,1.29534965e-05,8.6655244e-05,0.017722914,0.15364558,0.0045382124,0.008496816,0.012777328
36,0.039465263,0.0026741365,0.0023067328,0.02099183,0.02925652,0.025760297,0.0011939072,0.0013191138,0.01734492,0.009071947,0.0026869935,0.0032950703,0.003957023,0.00961589,0.006582435,0.0005183294,0.0023787457,0.007024818,0.0023299165,0.025713068,0.0016166711,0.14434458,0.0006570724,0.0032702722,0.0009036313,0.00033686764,0.0005439023,7.0513444e-05,0.00043951915,0.10041511,0.05986579,0.0014388141,0.17810239,0.002584381,2.9365403e-05,0.017862253,0.0010609883,0.00080706173,0.0037233045,0.0016384827,0.0001305738,0.00054915535,0.00014780408,0.00015215248,0.04732551,0.00049276947,0.0019033186,0.000515358,0.0025467835,9.545717e-05,0.009736547,0.0010156663,1.772304e-05,8.154604e-05,0.017582975,0.15892163,0.004401265,0.008234843,0.0129510425
37,0.038342945,0.0026596636,0.0021610854,0.020857312,0.029400498,0.025823606,0.0011691522,0.0013013195,0.017581798,0.008144126,0.002710805,0.0032497104,0.003974439,0.009285471,0.00655468,0.0005163368,0.002203617,0.0063726404,0.002230734,0.02565619,0.0016264288,0.1358747,0.0006287634,0.003792744,0.00090827094,0.0003245254,0.0005205366,7.377602e-05,0.00041938442,0.10320813,0.057377275,0.0013837067,0.18175465,0.0025226106,3.1130014e-05,0.017298432,0.0017727065,0.000759528,0.0036184064,0.0017334861,0.00011941096,0.0005887952,0.00015465701,0.00017400057,0.046376757,0.0004913274,0.0018348509,0.00050168677,0.0026322482,9.00811e-05,0.009267107,0.0009931914,2.2884598e-05,7.684223e-05,0.017526267,0.16770184,0.004272154,0.007816956,0.013533632
38,0.036868595,0.002656761,0.002102288,0.020642392,0.029567001,0.026216948,0.0011537545,0.0012804207,0.018190457,0.0075145965,0.0027766079,0.0032367026,0.00401741,0.009047314,0.0065445923,0.00051394943,0.0020391266,0.005656877,0.0021585464,0.025619648,0.0018203856,0.12810794,0.0005998032,0.0043103145,0.00091784116,0.00032572538,0.0005009496,0.00012356132,0.00040216904,0.10963953,0.05540284,0.0013900658,0.18129024,0.0024955426,3.2946602e-05,0.016663564,0.0017842205,0.0007158316,0.0035385916,0.0018328563,0.00011024305,0.0006680722,0.00016002344,0.00019413081,0.04571347,0.0005066277,0.0017827324,0.00049449765,0.0027267656,8.719889e-05,0.008829909,0.0009751973,2.7976635e-05,7.383871e-05,0.01761219,0.17440562,0.0041472213,0.007399806,0.014385616
39,0.035033192,0.0026551192,0.0020851002,0.02017624,0.030166691,0.026641993,0.0011428759,0.0012516658,0.018672172,0.007065036,0.002773037,0.0032021897,0.004064521,0.008908914,0.0064614136,0.0005084382,0.0018814133,0.005106684,0.0020938846,0.025246883,0.0022036727,0.12446989,0.0005952178,0.0047179004,0.00092151196,0.00032385776,0.00048489007,0.00015838155,0.0003935211,0.10794297,0.05386386,0.001396583,0.18801463,0.0024630278,3.458585e-05,0.015859973,0.002708278,0.0006783401,0.0034662415,0.0018622437,0.00010339699,0.00069892313,0.00016109832,0.00021004221,0.044966016,0.00051777886,0.0017348798,0.00048305318,0.0027974686,8.421813e-05,0.008429428,0.0009604795,3.2671243e-05,7.121328e-05,0.017413225,0.17838699,0.00402678,0.0070727873,0.014152531
40,0.03291057,0.002644354,0.0020971282,0.019524744,0.031361256,0.027387355,0.001135792,0.0012239884,0.01909,0.0067457473,0.0027356995,0.0031726402,0.0040863827,0.008862809,0.006411628,0.0005014138,0.0017575915,0.0047522825,0.0020284,0.025062162,0.0022561958,0.1213231,0.00074391643,0.005029938,0.00092121825,0.000317413,0.00047186634,0.00016846508,0.00038939397,0.10028814,0.05279928,0.0013786723,0.1983585,0.002419625,3.7001082e-05,0.0150020495,0.005984665,0.000646872,0.003415127,0.0018565052,9.855192e-05,0.00068908953,0.0001570751,0.00022104158,0.044487175,0.000522775,0.0016929703,0.00047175784,0.002838054,8.088709e-05,0.008102089,0.00094797445,3.7109843e-05,6.858668e-05,0.017217882,0.18064694,0.003920941,0.006807575,0.013691652
41,0.030729217,0.0026137782,0.0021257526,0.019104723,0.031878944,0.028524213,0.0011338757,0.0012172735,0.019561483,0.0065277284,0.0026856654,0.0031550338,0.00414702,0.008875013,0.006412288,0.0004997388,0.0016695979,0.00446857,0.0019651335,0.025167188,0.0026122355,0.11819153,0.001174003,0.0053149345,0.0009329824,0.00031084518,0.00046345335,0.00016302735,0.00038665638,0.0883733,0.05234086,0.0013448545,0.20759466,0.0023708197,3.192149e-05,0.014410991,0.013883429,0.00061963167,0.0034092846,0.0018403383,9.553382e-05,0.0006680931,0.00015698787,0.00023301486,0.044267874,0.00052699243,0.0016623981,0.00046275955,0.0029146804,7.764311e-05,0.007856984,0.0009421023,4.2470376e-05,6.596953e-05,0.017120363,0.18099871,0.003837498,0.006624438,0.01321347
42,0.028560758,0.0025547424,0.0021435143,0.019114392,0.031160448,0.030277103,0.0011367386,0.0014164991,0.020648489,0.006402954,0.0026818677,0.0031631542,0.0050428053,0.008878371,0.006344491,0.00050897803,0.0016833968,0.0041880817,0.0019126801,0.02529248,0.005842858,0.11743198,0.0018143029,0.0057079666,0.00095579796,0.0003133395,0.00046713778,0.00028207005,0.00039666423,0.07762002,0.052975014,0.0013721382,0.20368412,0.002394857,3.0875766e-05,0.014002807,0.026200263,0.00059441465,0.0034600745,0.0018763463,9.2281094e-05,0.00074897497,0.0001666729,0.000250779,0.043988604,0.0005672986,0.0016536873,0.00046289686,0.0030634238,7.8374185e-05,0.0076911114,0.00094617513,4.9569502e-05,6.524674e-05,0.017591648,0.17861909,0.0037745475,0.007047147,0.01260743
43,0.02644018,0.0024633605,0.0021692344,0.019405648,0.029855961,0.03167719,0.0011422453,0.0013793331,0.022977717,0.0063558877,0.0026273928,0.0031670837,0.004724033,0.008894696,0.006372639,0.000519535,0.0016177944,0.0038769941,0.0018751073,0.025606917,0.00521938,0.11728903,0.001763932,0.006015136,0.001005011,0.0003312752,0.00046824946,0.0002977701,0.00039268026,0.077042535,0.05338603,0.0014835205,0.19399655,0.0023530482,3.3411674e-05,0.0136288125,0.040141627,0.00056956586,0.0035661345,0.0019578827,8.875875e-05,0.0009619099,0.00018569568,0.00027387482,0.043712694,0.0006150224,0.0016457926,0.0004764678,0.0032209186,7.730018e-05,0.0075649754,0.00095772144,5.807696e-05,6.5163906e-05,0.017970711,0.17560737,0.0037170318,0.006726383,0.01198361
44,0.024460264,0.0023372665,0.0022313583,0.019802278,0.028536031,0.03286433,0.0011470965,0.0012339111,0.024877576,0.00620861,0.0025680324,0.0031617794,0.0041035246,0.008898303,0.006388898,0.0005289795,0.0015349697,0.0035485018,0.0018511944,0.025896486,0.0042056544,0.11617971,0.0016029228,0.006229968,0.0010690877,0.0003431754,0.00046133558,0.00026016947,0.00037469855,0.082692154,0.052789327,0.0015625062,0.18559897,0.002316225,3.6684287e-05,0.013051296,0.048723165,0.00054456806,0.0036684596,0.0020088507,8.5010026e-05,0.0011335557,0.00019773158,0.00029984882,0.04330025,0.0006657088,0.0016329774,0.00048655522,0.0033482024,7.643237e-05,0.0074434946,0.0009725288,6.733063e-05,6.526775e-05,0.018016493,0.17521976,0.0036529582,0.006073241,0.011364385
45,0.022708906,0.002192186,0.002538443,0.020040914,0.02773077,0.034037497,0.0011365289,0.0011983474,0.025334826,0.0060870643,0.0025561175,0.0031691988,0.0062903794,0.009324601,0.0063003087,0.00054525165,0.0015630319,0.003256424,0.0018410853,0.02597854,0.006430533,0.11345419,0.0015087257,0.006388857,0.0011276868,0.00035176537,0.00045544945,0.00027958883,0.00038465636,0.08794536,0.052457437,0.0017657648,0.16819029,0.0023124125,4.1544765e-05,0.012228302,0.0600744,0.00051983504,0.0037529406,0.0020959012,8.2173014e-05,0.0013513457,0.00021712929,0.00032490754,0.043034956,0.00074532966,0.0016086518,0.0004908297,0.0034780763,7.898686e-05,0.0073425034,0.000987097,7.679312e-05,6.5548214e-05,0.017772594,0.17681874,0.003590902,0.005761891,0.010575471
46,0.021251634,0.0020816936,0.0026171792,0.019568926,0.02652238,0.035309702,0.0011292191,0.0012030597,0.024907475,0.005811642,0.0025190215,0.003183827,0.00658762,0.00936427,0.006255973,0.0005635243,0.0015759342,0.0030273085,0.001839431,0.02617685,0.006939726,0.11171444,0.0027253823,0.0064495658,0.0011696975,0.0003395498,0.00044731848,0.00022615374,0.00037215638,0.078168444,0.051987268,0.0016749508,0.16673434,0.0022558249,3.8652015e-05,0.0116982,0.076659635,0.0004954763,0.0038045554,0.0020189795,8.1555416e-05,0.0011556327,0.0002357268,0.00034795134,0.04256604,0.0007365387,0.001566277,0.00047495327,0.0035808668,7.5227916e-05,0.007267264,0.0009984206,8.562306e-05,6.1732055e-05,0.017101202,0.177254,0.0035323955,0.005482227,0.009979384
47,0.020093806,0.0020226291,0.0024761953,0.01885378,0.024719916,0.03657303,0.0011426368,0.001235265,0.025174484,0.005479486,0.00249428,0.0032036004,0.007415609,0.009032789,0.0062537934,0.00058408413,0.0015475462,0.0028522445,0.0018445211,0.026532244,0.0072181434,0.11076332,0.0028616618,0.006534938,0.0011954156,0.00032758023,0.00044087126,0.00016606077,0.00035622096,0.06837083,0.051497303,0.0014810894,0.16662228,0.0021936449,3.8023423e-05,0.011693564,0.092849754,0.0004719279,0.0038746626,0.001904645,8.2948354e-05,0.0008532828,0.0002515202,0.0003684455,0.042305384,0.0006582322,0.0015262592,0.00045821245,0.0036625518,6.881761e-05,0.0072205677,0.001004053,9.25068e-05,5.6958906e-05,0.016683845,0.1759294,0.0034831685,0.005179857,0.009720164
48,0.019129721,0.0019955477,0.0023955575,0.018564783,0.02293596,0.037822057,0.0011809815,0.0012881192,0.025996653,0.0052439985,0.002480629,0.0032268951,0.009163914,0.008817622,0.0062801233,0.0006043257,0.0015315956,0.0027441725,0.0018588387,0.02696111,0.008080431,0.10907557,0.0018655101,0.006654822,0.0011957777,0.00032204355,0.000437521,0.00012463647,0.0003356344,0.06323717,0.05131072,0.001371308,0.16286907,0.0021672724,3.8168582e-05,0.011830311,0.10512414,0.00044935138,0.0039782063,0.001839308,8.32668e-05,0.00070930924,0.00026504873,0.00038391523,0.042449653,0.000611319,0.0015107031,0.00045083836,0.00374199,6.47011e-05,0.0071889204,0.0010012166,9.6320524e-05,5.332947e-05,0.016502867,0.1743719,0.0034488945,0.004903574,0.0096326815
49,0.018343631,0.002023406,0.0024326548,0.018496675,0.020922683,0.039000582,0.0012456352,0.0013416125,0.0270149,0.0051179323,0.002524275,0.0032719467,0.009290936,0.008865487,0.0063257315,0.00062769285,0.0015662219,0.0029618263,0.0018821374,0.027237345,0.009209456,0.10678698,0.0014522539,0.006820626,0.0011611856,0.00032171162,0.00043692786,0.00011558415,0.00031783132,0.064348236,0.05144313,0.0013929857,0.15244225,0.0021767062,4.2633917e-05,0.011980422,0.11592392,0.00042796272,0.0041451775,0.0018833776,8.248843e-05,0.0007524611,0.00028123442,0.00039920097,0.042393193,0.0006110686,0.0014957158,0.00045498405,0.0039007375,6.317951e-05,0.007154179,0.0010002101,9.921858e-05,5.14367e-05,0.016516471,0.17366876,0.0034330762,0.0046742875,0.009645429
50,0.01800238,0.00208762,0.0025160534,0.018218352,0.018840898,0.0404257,0.001358906,0.0014048595,0.028293176,0.005129147,0.002577135,0.0033227066,0.007476863,0.009179772,0.0062960414,0.0006671025,0.0016300133,0.0032075746,0.001909919,0.027564405,0.009484392,0.103059806,0.0013697619,0.0070564863,0.0011367595,0.0003251535,0.0004388857,0.000110080335,0.00029418583,0.062141895,0.05186533,0.0014317351,0.14534564,0.002216392,4.7251036e-05,0.012114642,0.12922204,0.00040793762,0.0043358915,0.0019383447,8.150017e-05,0.00086134207,0.00026888534,0.0004209,0.0420102,0.0006193399,0.0014752862,0.00047581812,0.0040321453,6.2809624e-05,0.0071429703,0.0010061736,0.00010571772,5.010266e-05,0.016705366,0.17260714,0.0034342443,0.0045411154,0.00964773
51,0.018446535,0.0021268318,0.0026295916,0.01736169,0.017304786,0.042091407,0.001545699,0.0014901413,0.030491708,0.00539265,0.0026421482,0.0033972235,0.005896948,0.010292407,0.0062174685,0.0007350759,0.0016685978,0.0033596873,0.0019254334,0.027964534,0.011736616,0.09921389,0.0011841095,0.0074154907,0.0011396132,0.0003301001,0.0004465977,0.00010318107,0.00027199107,0.054689903,0.052626524,0.0014879204,0.1349464,0.0023132034,5.9788614e-05,0.011965919,0.14703603,0.00038952316,0.004651114,0.0019640813,8.063948e-05,0.0009120192,0.0002188333,0.0004506099,0.041671004,0.00062854314,0.0014514576,0.0005548215,0.004149632,6.3274885e-05,0.007145369,0.0010205394,0.00011708218,4.8903545e-05,0.017230306,0.16961588,0.0034448423,0.0045332443,0.009710367
52,0.018748553,0.0021300337,0.0027116458,0.016083043,0.016231883,0.043015063,0.0016864538,0.0015500743,0.031852342,0.0055603758,0.002585444,0.003444189,0.0045184745,0.010882437,0.006190804,0.00077496096,0.0016735612,0.0033576607,0.0019246321,0.028019138,0.015623603,0.09645132,0.0011928173,0.0075335843,0.0011405031,0.00032851202,0.00045273773,9.921095e-05,0.0002542532,0.046668436,0.05340157,0.0015306358,0.12509449,0.0024196163,6.688616e-05,0.011661684,0.16457187,0.0003723717,0.004860943,0.0019380559,7.947598e-05,0.000893385,0.0002356231,0.00046717786,0.040831152,0.0006402212,0.0014275443,0.0005779133,0.0041815112,6.282321e-05,0.00711986,0.0010177363,0.00012736127,4.7632708e-05,0.017436085,0.16860811,0.0034452276,0.0045001726,0.009697152
53,0.018867481,0.0021171656,0.002722782,0.015308575,0.015618717,0.043232232,0.0015501537,0.0015887343,0.03234668,0.005547096,0.0025214069,0.0034764,0.003877186,0.010859558,0.0061135683,0.00078915514,0.0016377141,0.0033325774,0.0019240709,0.02780097,0.011142594,0.094784915,0.0009129448,0.0074490975,0.0011378655,0.00032063067,0.00045279774,9.448914e-05,0.00023970762,0.040536102,0.053701695,0.0014534445,0.12677103,0.002531747,6.5373686e-05,0.011271314,0.1791041,0.00035679856,0.0049739373,0.0018772763,7.7945515e-05,0.000817862,0.00024066657,0.00047475693,0.039628427,0.0006275976,0.0013994656,0.0005638412,0.004168213,6.152115e-05,0.0070777256,0.0010110991,0.00013655011,4.567975e-05,0.017364938,0.16841711,0.0034293476,0.0044297352,0.009617383
54,0.019180411,0.0020856862,0.00274988,0.014592049,0.015628884,0.043124095,0.0015478503,0.0016337154,0.031819645,0.005489071,0.0024901389,0.00351858,0.003612569,0.010325752,0.006059213,0.0007986436,0.0016749256,0.0032984517,0.0019336485,0.027511707,0.009243534,0.093652464,0.0011009563,0.0073174955,0.0011208506,0.00031284225,0.00045113426,9.1791844e-05,0.00022756573,0.03685012,0.05397377,0.0014345043,0.1253562,0.0026818397,6.180214e-05,0.010810647,0.19239777,0.0003433406,0.0049816296,0.0018906939,7.629957e-05,0.00083662616,0.00022736724,0.0004831979,0.038376823,0.0006248781,0.0013647347,0.00052385085,0.004148038,6.036038e-05,0.007043738,0.0010240112,0.00014575706,4.4369834e-05,0.017315214,0.16709334,0.0034007395,0.0043469844,0.009487798
55,0.019749386,0.00197952,0.0028055636,0.013608978,0.016118145,0.043181445,0.0016503675,0.0017004535,0.031399403,0.005456175,0.0025530101,0.0035837973,0.0036530842,0.009972641,0.0060138083,0.00080942275,0.001786817,0.0032799314,0.001965413,0.027243452,0.009739879,0.092714354,0.001454861,0.007244801,0.0010957095,0.00030664724,0.00045115835,8.9737514e-05,0.00021854826,0.037924096,0.05444344,0.001517024,0.11068749,0.002908158,6.7305664e-05,0.010388885,0.20965414,0.00033211437,0.0049895984,0.0019801077,7.547641e-05,0.0009906912,0.00024404317,0.0004942301,0.037554532,0.0006288652,0.0013211966,0.00050393963,0.0041441624,6.0137627e-05,0.00703584,0.0010438807,0.00015468016,4.3266697e-05,0.01765314,0.16429272,0.0033799172,0.0042951037,0.009365336
56,0.020333266,0.0017399489,0.002861365,0.012450449,0.016518913,0.042756926,0.0017571634,0.0017661855,0.031803492,0.005461997,0.0026169294,0.0036835107,0.0035534315,0.009843256,0.0059460527,0.00081626343,0.001758306,0.003273822,0.0020620439,0.02700561,0.012128353,0.09196422,0.0016305501,0.0071587167,0.0010789898,0.0003010102,0.00045326544,8.671498e-05,0.00021604747,0.035576418,0.05458182,0.0014719153,0.103082925,0.0030846812,6.871307e-05,0.009855312,0.22263396,0.0003227357,0.0050303224,0.0019304596,7.408158e-05,0.00095113844,0.00023548299,0.00050319906,0.036812656,0.00062140444,0.0012681746,0.000488234,0.0041615656,5.914434e-05,0.0070609055,0.0010329694,0.00016191685,4.20457e-05,0.01775707,0.16116068,0.0033853846,0.004287733,0.009270229
57,0.021058133,0.001675728,0.0029635981,0.011226685,0.01715569,0.04217747,0.0017391301,0.0018722567,0.033202507,0.005554704,0.0027284739,0.0040713456,0.0037197464,0.009774091,0.0059068003,0.00082466233,0.0016925102,0.0032842662,0.0022342873,0.026884075,0.015322072,0.09150833,0.0018039237,0.00715075,0.0010796187,0.00029626425,0.00045834732,8.457669e-05,0.00021323991,0.033294413,0.05480431,0.0014054467,0.08976183,0.0032266683,6.791385e-05,0.0094239535,0.2375936,0.00031513354,0.0051339227,0.0019217234,7.326812e-05,0.00092808076,0.00025556958,0.0005132653,0.036505844,0.0006298269,0.0012301521,0.0004989527,0.0042637005,5.813642e-05,0.007113347,0.0010419814,0.00016650466,4.1142077e-05,0.0180015,0.15706462,0.003422995,0.0043277065,0.009251202
58,0.021845931,0.0017376109,0.0031159492,0.01046665,0.017977428,0.04226285,0.001788689,0.0020382726,0.035526816,0.005744606,0.0029147498,0.004939816,0.0035976134,0.009668046,0.005902718,0.00083154987,0.0016636846,0.003326331,0.0022368007,0.026838524,0.015544973,0.09131516,0.0014789201,0.007297824,0.0010830606,0.00029031793,0.00046782085,8.145143e-05,0.00020751543,0.036415093,0.055281643,0.0012385496,0.07375675,0.0033813715,7.3977084e-05,0.009298418,0.24997261,0.0003087126,0.005293388,0.0020124123,7.348396e-05,0.0010011137,0.00028465374,0.00052545825,0.036611766,0.0006311371,0.0012180613,0.0005467921,0.0044845403,5.6954934e-05,0.0071803005,0.0010798012,0.00016838826,4.03098e-05,0.017828193,0.15177652,0.003490384,0.00439829,0.0093792
59,0.022755478,0.0018039807,0.0031799432,0.010611904,0.019023718,0.04273333,0.001928761,0.0020738097,0.03548117,0.0057996227,0.0030048601,0.0047750613,0.0032524592,0.009602699,0.0059357407,0.00086005765,0.0016931235,0.0034985307,0.0022446888,0.026907446,0.016285105,0.09050537,0.0010025249,0.0074524544,0.0010759126,0.00028928477,0.0004807529,7.785333e-05,0.00019725386,0.037613317,0.055571526,0.0011222346,0.06601651,0.0035816925,8.930981e-05,0.009690115,0.26318574,0.00030344326,0.005391314,0.0020435152,7.47273e-05,0.0009264476,0.00032032517,0.0005620073,0.03572083,0.00061338925,0.0012126617,0.00052965555,0.004616134,5.683287e-05,0.0072546815,0.0011175412,0.00017346109,3.9762115e-05,0.017609652,0.14284602,0.0035501851,0.0044073956,0.009226635
60,0.023914548,0.001970515,0.0032494762,0.011220213,0.020067956,0.043822587,0.002130595,0.0020443178,0.034707777,0.0058962833,0.003085824,0.0042549134,0.003224705,0.009906226,0.006008745,0.00091474794,0.0018052307,0.0041839024,0.0022847787,0.027056474,0.020187842,0.088983156,0.0014304281,0.007626841,0.0010485292,0.0002909495,0.00049010967,7.9453486e-05,0.0001934334,0.04009829,0.056068137,0.0011137794,0.050918818,0.003845925,0.000113334696,0.010366578,0.2762096,0.0002989501,0.005563163,0.002192395,7.635536e-05,0.00086413126,0.00036428458,0.0006121392,0.034950007,0.00061748567,0.0012133592,0.0004989216,0.004715262,5.8940812e-05,0.007334638,0.0011633196,0.00017738873,4.0859308e-05,0.018227272,0.13272311,0.0036167437,0.0044291127,0.009447177
61,0.024867393,0.0020085564,0.003322478,0.011436594,0.02069932,0.04448353,0.0022260593,0.002027589,0.034348246,0.005924009,0.0031590096,0.004136898,0.0032758557,0.01000514,0.00595915,0.0009258625,0.0018729717,0.005042308,0.0023397016,0.026919985,0.026305135,0.0868969,0.0019398885,0.00762407,0.0010019472,0.000285046,0.0004946074,8.2752864e-05,0.00019135003,0.0403087,0.056753796,0.0011024732,0.036225468,0.0040702317,0.00015636257,0.010856361,0.28538343,0.00029398545,0.005680564,0.0023491583,7.651003e-05,0.00083483796,0.00034701393,0.0006294651,0.034498524,0.00061521254,0.0012145656,0.00048938196,0.004670999,5.9937574e-05,0.0074247015,0.0011533037,0.00017672816,4.1930234e-05,0.019087115,0.12777536,0.0037022966,0.004460751,0.00975839
62,0.025800798,0.0020183907,0.003353441,0.011048773,0.021444688,0.044184137,0.0023007374,0.0020086053,0.0345261,0.0058700074,0.0031584587,0.004123094,0.003058283,0.010019999,0.0058752866,0.00092834857,0.0018590176,0.00523951,0.0024140428,0.026812002,0.02735862,0.08470653,0.0019577558,0.007474823,0.00095289975,0.00027771777,0.0004982869,8.6706794e-05,0.00019296767,0.034795284,0.05731453,0.0010803973,0.03552775,0.0042039147,0.00019686381,0.011415231,0.295902,0.00028883034,0.0057973717,0.00230966,7.6287586e-05,0.0007580447,0.00036597872,0.0006428142,0.033928048,0.00060006895,0.0012152136,0.00049015315,0.004642037,5.94539e-05,0.0075371303,0.0011246946,0.00017924499,4.338056e-05,0.018825296,0.12372458,0.0038079463,0.00451329,0.009084478
63,0.02684794,0.0021699723,0.0033577874,0.010152207,0.022867596,0.04373185,0.002506603,0.001975106,0.03492633,0.005807755,0.0031246378,0.0040895087,0.002779787,0.010147723,0.005833726,0.00096152007,0.0018231515,0.005127052,0.0024959142,0.027064942,0.025761735,0.08281308,0.0016965527,0.0073119802,0.0009222771,0.00027479985,0.00050280127,0.000104381186,0.00019393227,0.028171454,0.05778505,0.0010571611,0.036100652,0.004329487,0.00028544475,0.01153749,0.3109447,0.0002841073,0.0060026897,0.0022108704,7.7003824e-05,0.0006554068,0.00036410408,0.0006793443,0.033239666,0.0005759299,0.0012165079,0.0004936843,0.0047225286,5.8921927e-05,0.0076718405,0.0011130171,0.00018939504,4.566727e-05,0.018128343,0.11778805,0.0039240783,0.004611614,0.008363173
64,0.027898574,0.002212364,0.0033490388,0.009014267,0.024061551,0.04287726,0.0026446464,0.0019337569,0.035989363,0.005780282,0.0030955903,0.004074979,0.0026882184,0.010350369,0.005847991,0.0009885943,0.0017866524,0.004558369,0.0025663981,0.027272997,0.022509353,0.0813618,0.0013780133,0.0068544867,0.00090223836,0.00027064935,0.00050533377,0.00012911153,0.00018967193,0.025939446,0.058125086,0.0010508053,0.03532761,0.0045149913,0.00042368143,0.012462818,0.32372653,0.00027899258,0.0062757013,0.0020456219,8.0043195e-05,0.0005734738,0.00035071655,0.00070635515,0.032488145,0.0005501505,0.0012227023,0.0005029868,0.0048261466,5.845156e-05,0.007823128,0.0010790968,0.0001996134,4.8367514e-05,0.017134756,0.11242705,0.0040475405,0.00471333,0.00790476
65,0.028850954,0.002048637,0.0033601283,0.008443263,0.02494645,0.042217422,0.002689536,0.0018983913,0.037398495,0.0057871738,0.003122841,0.0041259867,0.0029000607,0.010455274,0.005857807,0.0009909007,0.0017635573,0.0042584008,0.0026236821,0.027311375,0.02147047,0.08017021,0.0010324838,0.006295458,0.0008931712,0.00026397753,0.00050765584,0.00014589335,0.00017818373,0.026143892,0.05837389,0.0010379645,0.0333648,0.004750949,0.0005341134,0.013405446,0.32940435,0.0002732976,0.006408305,0.0019632352,8.916592e-05,0.0005478119,0.0003817802,0.00071377255,0.031756077,0.0005298871,0.0012354486,0.0005167496,0.0048773997,5.8577905e-05,0.007994762,0.0010166881,0.00020713283,5.1116203e-05,0.01671298,0.10890646,0.004176863,0.004797426,0.0077618053
66,0.02973836,0.001872344,0.0033796406,0.008217818,0.025729772,0.041805025,0.0027165466,0.0018760215,0.037863843,0.0057667787,0.003133095,0.004166734,0.0028664356,0.010461389,0.0058279885,0.0009790761,0.0017522478,0.0041924603,0.0026813615,0.027315509,0.022009922,0.078783706,0.0010878,0.0057818904,0.00089823455,0.00025726465,0.0005030892,0.00016087767,0.00017723763,0.026391443,0.0584267,0.0010813364,0.03322817,0.0048978147,0.000637745,0.014114749,0.32979238,0.00026737124,0.006493928,0.001946641,0.0007310657,0.0005532936,0.0020314327,0.00071367674,0.031028954,0.00052531395,0.0012567935,0.0005293177,0.004876352,5.9380687e-05,0.008195687,0.0009425738,0.00020707709,5.4803233e-05,0.016782623,0.10539268,0.004314475,0.0048570707,0.0076667094
67,0.03036822,0.001773794,0.0033897627,0.007466909,0.0264453,0.040624548,0.002718622,0.0018211681,0.037549827,0.005717487,0.0031077357,0.004006117,0.0024542627,0.010185869,0.0054713786,0.00094695506,0.0016735769,0.004052182,0.0027450158,0.027115958,0.023429422,0.07723384,0.0010018129,0.004813841,0.0009007556,0.00024873545,0.00042773478,0.00018375555,0.00016924461,0.023439845,0.05825423,0.0011001312,0.032378227,0.0041974513,0.00085417373,0.012694882,0.33110753,0.00026113048,0.0065328996,0.0019101929,0.0010619017,0.00053411105,0.016635315,0.0006883254,0.030279966,0.0005120354,0.001287164,0.00054052623,0.0048180656,6.0315146e-05,0.008429686,0.00085706596,0.00014350479,5.818015e-05,0.016903868,0.099689424,0.0044631776,0.0049290876,0.0073337215
