timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
27,4.9762573e-08,1.990638e-10,7.363259e-05,3.4346627e-08,0.005737819,9.677476e-07,0.003484496,1.1125589e-07,9.109025e-07,3.414655e-05,3.711956e-10,4.458858e-07,5.30988e-08,0.0136283925,4.3930388e-05,0.0004533445,9.16925e-05,1.9797808e-06,6.429516e-07,2.3739015e-06,3.088313e-11,4.0979025e-09,0.005154841,3.847628e-06,3.2644016e-07,2.168047e-07,6.012315e-11,3.5287484e-09,0.035159055,4.7124427e-06,1.1189769e-10,5.0476303e-09,0.0142079685,2.7709534e-06,4.843816e-07,1.7470354e-09,1.5820387e-08,1.4119067e-09,8.203428e-06,1.4628473e-07,0.035754755,0.00055990403,6.4179106e-09,0.00568514,2.6217518e-07,0.00738472,1.5524945e-05,9.39869e-07,0.00021258468,0.0005372034,0.10756197,0.75043446,0.0013231561,0.010604163,0.0018275365,4.818781e-11,7.840171e-13,2.6972697e-09,9.337468e-08
28,3.518184e-08,2.2272677e-10,7.743079e-05,4.0787178e-08,0.0054052905,9.036917e-07,0.0034984981,1.1379518e-07,1.0718413e-06,3.8649065e-05,3.370989e-10,4.620896e-07,8.8007354e-08,0.013159598,5.1935116e-05,0.000334278,8.017507e-05,1.7969544e-06,5.2414265e-07,2.6669536e-06,3.0211954e-11,3.7474224e-09,0.004780066,5.132369e-06,3.2516422e-07,2.0289347e-07,4.6185625e-11,3.813139e-09,0.031036478,3.8539997e-06,7.9816626e-11,6.407625e-09,0.018161926,2.84595e-06,2.812488e-07,1.7421583e-09,1.23654695e-08,1.0614216e-09,9.486761e-06,1.13776146e-07,0.033858772,0.00042501927,6.426439e-09,0.0052571213,1.7630889e-07,0.011860748,1.8084755e-05,1.3700779e-06,0.00023512202,0.0005488412,0.109777175,0.7473576,0.0012629479,0.010853528,0.0018892282,8.226219e-11,6.5207513e-13,2.3318476e-09,1.0065906e-07
29,2.2761949e-08,2.567619e-10,7.399667e-05,4.6750976e-08,0.0049581835,8.278793e-07,0.0035414118,1.14390154e-07,1.2378744e-06,4.2428957e-05,3.1281658e-10,4.8017824e-07,9.5625374e-08,0.012689308,5.725727e-05,0.00023688535,6.555908e-05,1.63209e-06,4.1340996e-07,2.8255317e-06,3.4247525e-11,2.9713005e-09,0.004363757,3.924163e-06,3.234338e-07,2.487848e-07,3.032945e-11,4.570189e-09,0.026756696,2.8898899e-06,5.1934693e-11,7.1778703e-09,0.021623677,2.829597e-06,1.7898607e-07,2.309805e-09,8.987003e-09,7.387324e-10,9.972283e-06,8.4670816e-08,0.030673323,0.00036607485,5.749863e-09,0.0038918073,9.070764e-08,0.017067982,1.6961714e-05,1.9099882e-06,0.00022114933,0.0005500051,0.11241765,0.74671537,0.0011182851,0.010618896,0.0019030009,1.2801937e-10,5.0341225e-13,1.8120981e-09,1.07563956e-07
30,1.446697e-08,3.008394e-10,7.010801e-05,5.2369288e-08,0.0046163127,7.5980074e-07,0.0035464251,1.1292228e-07,1.3970783e-06,4.5616413e-05,2.982257e-10,5.000218e-07,9.124159e-08,0.012111603,6.0997063e-05,0.00017735982,5.049561e-05,1.4830877e-06,3.3696875e-07,2.899036e-06,4.8537067e-11,2.2022062e-09,0.0038722048,2.2422378e-06,3.1750628e-07,3.4807186e-07,1.8447736e-11,5.650385e-09,0.023076631,1.9456884e-06,3.3270817e-11,8.197213e-09,0.025047312,2.8199033e-06,1.397636e-07,3.269064e-09,6.6382997e-09,5.625699e-10,1.0395984e-05,6.7128205e-08,0.0285413,0.00032163653,4.8096487e-09,0.0023915777,6.890163e-08,0.021691699,1.5480568e-05,2.5389404e-06,0.00020405768,0.0005490378,0.114510305,0.74588454,0.00094488973,0.010328927,0.0019128303,1.8992564e-10,3.8260196e-13,1.3583243e-09,1.1401518e-07
31,9.348586e-09,3.4989617e-10,6.65932e-05,5.7573903e-08,0.00442698,6.909184e-07,0.0035099806,1.1237375e-07,1.5506869e-06,4.8550537e-05,2.8850392e-10,5.2233e-07,8.674504e-08,0.01145435,6.450234e-05,0.000148393,3.6857324e-05,1.3479337e-06,2.9027544e-07,2.964206e-06,9.4022776e-11,1.9310864e-09,0.0034872137,1.1809382e-06,3.0845874e-07,2.8224932e-07,1.0928151e-11,7.0085e-09,0.020411309,1.3849306e-06,2.1802848e-11,8.081082e-09,0.029375762,2.7721674e-06,1.2409726e-07,4.1053365e-09,5.2397917e-09,5.5020594e-10,1.0834888e-05,5.6755148e-08,0.027228238,0.00028159103,3.8683474e-09,0.0013435029,6.486265e-08,0.024965666,1.420074e-05,3.0902086e-06,0.00018766758,0.00055443123,0.11581863,0.7439604,0.00084556674,0.0098088235,0.0019328971,2.6213035e-10,2.8983543e-13,1.0226923e-09,1.194016e-07
32,6.2696137e-09,3.9665352e-10,6.381928e-05,6.20821e-08,0.004364437,6.2075264e-07,0.0034728805,1.1505331e-07,1.7424392e-06,5.1714454e-05,2.7886893e-10,5.4781975e-07,8.383393e-08,0.010787347,6.878642e-05,0.00013767238,2.6040601e-05,1.2451405e-06,2.6457028e-07,3.0332642e-06,2.604452e-10,3.192795e-09,0.0032761286,6.377616e-07,2.9835167e-07,2.192921e-07,6.560916e-12,8.557648e-09,0.018668953,1.0274053e-06,1.4942431e-11,7.2642843e-09,0.03857421,2.6356856e-06,1.1765879e-07,4.4741966e-09,4.4351807e-09,6.8686234e-10,1.1292412e-05,4.9848044e-08,0.026302762,0.0002320753,3.07497e-09,0.00081027835,6.489253e-08,0.026826303,1.2776963e-05,3.0597128e-06,0.00017382774,0.00057797274,0.11663388,0.7376694,0.0008613227,0.008414801,0.001965174,3.409874e-10,2.1858525e-13,8.115639e-10,1.2279216e-07
33,4.4485904e-09,4.333501e-10,5.999037e-05,6.565645e-08,0.0044331956,5.495459e-07,0.0035133776,1.18920866e-07,2.034833e-06,5.5619017e-05,2.6612113e-10,5.76256e-07,7.851813e-08,0.010293986,7.4490534e-05,0.00013394051,1.787701e-05,1.1797886e-06,2.5320625e-07,3.0679978e-06,8.301241e-10,1.5628984e-08,0.0033031192,3.6256998e-07,2.9541454e-07,2.5830667e-07,4.1656266e-12,1.0134887e-08,0.017485831,8.344418e-07,1.0918447e-11,6.3969425e-09,0.051732816,2.4134415e-06,1.2238537e-07,4.3448245e-09,3.845458e-09,9.346596e-10,1.148661e-05,4.1537213e-08,0.026301974,0.00018119108,2.4760254e-09,0.00051776273,6.514689e-08,0.027699882,9.108872e-06,2.627526e-06,0.0001571527,0.0008270902,0.11536933,0.7281627,0.0009500362,0.0066982172,0.0019946112,4.2193682e-10,1.5366746e-13,7.177865e-10,1.2342011e-07
34,3.3599188e-09,4.5949664e-10,5.6138204e-05,6.8542555e-08,0.0045675533,4.815571e-07,0.00363552,1.2229096e-07,2.3927025e-06,6.087711e-05,2.5156877e-10,6.0737256e-07,7.192615e-08,0.010067776,8.213741e-05,0.00013483716,1.2129766e-05,1.1336591e-06,2.5060064e-07,3.1182922e-06,1.947272e-09,1.12939986e-07,0.0035759618,2.1551119e-07,3.0481192e-07,2.1761416e-07,2.8603914e-12,1.16839525e-08,0.01664576,8.041692e-07,8.524577e-12,5.945108e-09,0.065255135,2.1659168e-06,1.6957978e-07,3.9164325e-09,3.4081526e-09,1.2624676e-09,1.1136215e-05,3.273841e-08,0.028270638,0.00015132899,2.0372808e-09,0.00034517102,6.475527e-08,0.02799961,6.30211e-06,2.4367948e-06,0.00014241353,0.0013071767,0.11114941,0.71756923,0.001048974,0.0058642933,0.0020254117,5.041594e-10,9.502144e-14,7.3355205e-10,1.2206486e-07
35,2.6914504e-09,4.8510995e-10,5.5191987e-05,7.1683225e-08,0.004580749,4.2206264e-07,0.0037207121,1.2533238e-07,2.687177e-06,6.8101406e-05,2.4066976e-10,6.414152e-07,6.7024644e-08,0.009554177,9.25805e-05,0.00014175291,8.954024e-06,1.0938365e-06,2.527079e-07,3.2443995e-06,4.141759e-09,4.362866e-07,0.0035970376,1.3279096e-07,2.9553908e-07,1.15689076e-07,2.1020343e-12,1.3460393e-08,0.0160079,8.848723e-07,7.0137693e-12,6.449958e-09,0.07519562,1.9416143e-06,3.7881838e-07,3.4401275e-09,3.101865e-09,1.6805399e-09,1.07190135e-05,2.8536041e-08,0.028266404,0.00013588817,1.7345195e-09,0.00026954603,6.4532145e-08,0.027958795,6.0811763e-06,2.4845137e-06,0.00013962836,0.0013752995,0.11083085,0.70926315,0.0011246448,0.0055040503,0.0020765904,5.9041955e-10,5.91959e-14,8.670835e-10,1.2118488e-07
36,2.2698872e-09,5.137342e-10,5.576523e-05,7.622737e-08,0.0046508387,3.6862414e-07,0.0038815292,1.2836513e-07,2.853569e-06,7.4538264e-05,2.3443414e-10,6.786769e-07,6.3360865e-08,0.009379798,0.00010673827,0.0001659681,7.229546e-06,1.0957905e-06,2.57286e-07,3.4255208e-06,7.216668e-09,7.834485e-07,0.0038534699,8.3865835e-08,2.992828e-07,5.336738e-08,1.6139977e-12,1.5709812e-08,0.015432561,9.872512e-07,5.9589074e-12,7.1558763e-09,0.08086645,1.7418673e-06,8.802238e-07,3.0099383e-09,2.7117733e-09,2.2042796e-09,1.1612879e-05,3.055407e-08,0.029475976,0.00013193485,1.6201255e-09,0.00020986884,6.523755e-08,0.027753359,6.760261e-06,2.444424e-06,0.00014332375,0.0014700072,0.10907572,0.7046408,0.0011741029,0.0052675568,0.0021475886,6.7691724e-10,3.5694043e-14,1.1242942e-09,1.2148803e-07
37,1.9954884e-09,5.3611354e-10,5.7472316e-05,8.270654e-08,0.004836915,3.202755e-07,0.0040626656,1.3105974e-07,2.903573e-06,6.849567e-05,2.2811536e-10,7.1918765e-07,6.064873e-08,0.00909411,0.00012485367,0.00022073383,6.245384e-06,1.1096322e-06,2.6385362e-07,3.610166e-06,8.296352e-09,8.9539276e-07,0.0040460085,5.32241e-08,2.977685e-07,2.7892867e-08,1.2914554e-12,1.8283817e-08,0.014841184,1.0793931e-06,5.131832e-12,7.642569e-09,0.096592434,1.5381776e-06,1.3352104e-06,2.629316e-09,2.0943787e-09,2.7928881e-09,1.2892077e-05,3.2838546e-08,0.03068257,0.00013005134,1.7311921e-09,0.00016139254,6.769083e-08,0.027392311,7.482412e-06,1.9075076e-06,0.00014950793,0.001565429,0.10754436,0.6901829,0.0012029975,0.0047778315,0.0022225427,7.6236384e-10,2.0958814e-14,1.4976282e-09,1.211681e-07
38,1.8028635e-09,5.4408034e-10,5.9674057e-05,9.071681e-08,0.005126843,2.7658402e-07,0.0040517813,1.3273963e-07,2.844126e-06,4.388785e-05,2.1855398e-10,7.624371e-07,5.8922286e-08,0.00858608,0.0001486551,0.0002800185,5.6250515e-06,1.1176711e-06,2.7251622e-07,3.7726384e-06,5.6191682e-09,8.504029e-07,0.0040464033,3.226949e-08,2.8547217e-07,4.239727e-09,1.0684925e-12,2.0850287e-08,0.014154863,1.1659489e-06,4.428165e-12,8.151875e-09,0.12661919,1.3148482e-06,1.2093715e-06,2.2954476e-09,1.4586827e-09,3.372562e-09,1.3303494e-05,3.026588e-08,0.031340603,0.00012671333,1.8780921e-09,0.00012491966,7.33697e-08,0.026844978,5.8243286e-06,9.3992054e-07,0.0001539474,0.0016112205,0.10685038,0.6623743,0.0012191979,0.0039092703,0.0022869972,8.5083934e-10,1.2119363e-14,1.961277e-09,1.1891769e-07
39,1.643221e-09,5.373087e-10,6.137226e-05,9.939189e-08,0.0054843314,2.3782299e-07,0.0039153593,1.3308153e-07,2.7491556e-06,2.2053362e-05,2.0583628e-10,8.075383e-07,5.7890635e-08,0.008216783,0.00018628611,0.0003208522,5.2596743e-06,1.1212928e-06,2.8244528e-07,3.9468046e-06,2.1924849e-09,7.5792025e-07,0.0040803626,1.7122908e-08,2.786598e-07,1.2309702e-09,8.5397504e-13,2.3186729e-08,0.013311968,1.247139e-06,3.822877e-12,8.1385725e-09,0.15483019,1.1083481e-06,1.4256874e-06,2.015137e-09,1.1890118e-09,3.882262e-09,1.1724325e-05,2.4953044e-08,0.03259559,0.00012399265,1.9282276e-09,0.00010856581,7.585156e-08,0.026065595,2.8205213e-06,2.6331765e-07,0.00015960536,0.0016082986,0.1055301,0.6365718,0.0012285612,0.0031737483,0.0023699237,1.0191284e-09,6.9172857e-15,2.4847526e-09,1.1476617e-07
40,1.4973791e-09,5.189937e-10,6.269729e-05,1.0798459e-07,0.0060545187,2.0545872e-07,0.0045184316,1.3249681e-07,2.686181e-06,1.854476e-05,1.9129512e-10,8.542569e-07,5.7750928e-08,0.008819124,0.00022976124,0.00035726017,5.1206316e-06,1.1532794e-06,2.921972e-07,4.1810245e-06,6.002295e-10,6.553551e-07,0.004441898,1.24189095e-08,3.061613e-07,7.852931e-10,7.7001995e-13,2.5211799e-08,0.012280511,1.3365817e-06,3.3125625e-12,8.086888e-09,0.16752276,9.83835e-07,2.4025162e-06,1.7850199e-09,1.3222875e-09,4.284185e-09,1.047581e-05,2.594374e-08,0.035157405,0.00012573764,2.0355106e-09,0.00012415179,7.1274506e-08,0.026118806,2.1930582e-06,7.909062e-08,0.00017171186,0.0014353943,0.101664685,0.62419105,0.0012330244,0.002943426,0.0024956292,1.6805622e-09,4.2358042e-15,3.0412504e-09,1.0926068e-07
41,1.3392889e-09,4.926232e-10,6.491618e-05,1.1606644e-07,0.0069423458,1.7915467e-07,0.005220248,1.3086196e-07,2.6292157e-06,1.8540037e-05,1.7605825e-10,9.0272346e-07,5.874228e-08,0.009760062,0.00024604224,0.00038120666,5.048721e-06,1.1934761e-06,3.0059664e-07,4.4832423e-06,1.917276e-10,5.469795e-07,0.0048286114,1.0231006e-08,3.4595593e-07,2.5143548e-10,7.350565e-13,2.6915583e-08,0.011125686,1.487388e-06,2.860636e-12,8.371179e-09,0.17469071,8.964217e-07,3.531653e-06,1.5551893e-09,1.7244765e-09,4.55966e-09,1.0016177e-05,3.1971577e-08,0.038696967,0.00013098902,2.2578508e-09,0.00015035128,6.433804e-08,0.026247801,2.3387158e-06,4.7837155e-08,0.00017375303,0.0014958712,0.095816486,0.61735326,0.0012325051,0.0027592585,0.0026298056,2.1829236e-09,2.8489968e-15,3.6021794e-09,1.029414e-07
42,1.1688999e-09,4.6110124e-10,6.845629e-05,1.234414e-07,0.007411551,1.5833862e-07,0.0052393377,1.2848085e-07,2.577595e-06,1.8799828e-05,1.6090991e-10,9.5210703e-07,6.079893e-08,0.009583937,0.00018376483,0.00037246905,5.0096414e-06,1.2252917e-06,3.0679888e-07,4.8443335e-06,1.0116633e-10,4.2899075e-07,0.004935102,9.209197e-09,3.4590312e-07,2.4670355e-10,7.195982e-13,2.8315272e-08,0.0101333475,1.7161453e-06,2.413816e-12,8.899677e-09,0.18314509,8.170134e-07,4.6297764e-06,1.2400704e-09,2.375928e-09,4.704758e-09,1.0544978e-05,4.0773358e-08,0.041222747,0.0001307716,2.4789617e-09,0.00017484814,5.726724e-08,0.026245076,2.173092e-06,3.3636873e-08,0.00015288182,0.0016942407,0.092714645,0.6100172,0.0012264324,0.0025531207,0.002739738,2.332907e-09,2.1161373e-15,4.141835e-09,9.621653e-08
43,9.968574e-10,4.2665074e-10,7.235757e-05,1.3001652e-07,0.0076277186,1.4136114e-07,0.0052193436,1.2588212e-07,2.6099135e-06,1.9967887e-05,1.4632763e-10,1.0008094e-06,6.340409e-08,0.009402909,7.5619064e-05,0.00032826967,5.089407e-06,1.2568064e-06,3.1021054e-07,5.2595074e-06,6.812969e-11,2.972899e-07,0.0051118215,8.572691e-09,3.4174707e-07,2.4283145e-10,7.183742e-13,2.9437324e-08,0.009543404,1.982018e-06,1.9468073e-12,9.291949e-09,0.1931754,6.765488e-07,5.5884084e-06,8.6630153e-10,3.3115368e-09,4.7262945e-09,1.0703821e-05,5.0817214e-08,0.043846697,0.00013090223,2.4997207e-09,0.00019478762,5.0670888e-08,0.02617162,1.5469735e-06,1.2980451e-08,0.000113337075,0.0018645867,0.08914825,0.60156125,0.0012139489,0.0023163587,0.0028239752,2.4201763e-09,1.7998125e-15,4.6379802e-09,8.937971e-08
44,8.3691176e-10,3.9095832e-10,7.686785e-05,1.3569729e-07,0.0077921418,1.2719701e-07,0.0054601305,1.2325455e-07,2.78231e-06,2.1234848e-05,1.3257105e-10,1.0476048e-06,6.66349e-08,0.00929204,4.168904e-05,0.00029201267,5.202136e-06,1.2908328e-06,3.1096732e-07,5.7326292e-06,5.111074e-11,1.560364e-07,0.005257524,7.9916305e-09,3.3725215e-07,2.3337887e-10,7.371744e-13,3.0313156e-08,0.009167935,2.24234e-06,1.4841383e-12,9.81613e-09,0.20175125,3.477841e-07,6.3746297e-06,5.6894944e-10,4.6540767e-09,4.638396e-09,1.1042361e-05,6.179265e-08,0.046357363,0.00013114019,2.347818e-09,0.00020898404,4.4759776e-08,0.027030246,1.1628962e-06,2.3814746e-09,8.802987e-05,0.0019793396,0.08595652,0.59287244,0.0011939481,0.0020899873,0.0029006181,2.4806721e-09,1.8345715e-15,5.074212e-09,8.264688e-08
45,7.0661765e-10,3.5536915e-10,8.166246e-05,1.4013057e-07,0.007928253,1.1312154e-07,0.005555163,1.206437e-07,3.1075585e-06,1.9303108e-05,1.1964173e-10,1.0907385e-06,7.0832e-08,0.008714452,4.1502364e-05,0.00029562798,5.2026753e-06,1.3259177e-06,3.10041e-07,6.2597614e-06,4.6547714e-11,4.405822e-08,0.0050882506,6.211892e-09,3.1761917e-07,2.0549754e-10,7.893789e-13,3.097664e-08,0.008850434,2.4621845e-06,1.1030283e-12,1.0078093e-08,0.20539364,7.617072e-08,6.9845682e-06,3.819211e-10,6.798751e-09,4.459242e-09,1.1910312e-05,7.295109e-08,0.04734563,0.0001272128,2.1614806e-09,0.00021826095,3.95603e-08,0.035092346,1.223241e-06,2.114932e-09,8.911598e-05,0.0020368109,0.08607231,0.5810058,0.001164982,0.0018658234,0.0029723898,2.5166054e-09,2.3860793e-15,5.4436287e-09,7.618312e-08
46,5.848721e-10,3.20803e-10,8.693663e-05,1.4299168e-07,0.008057918,1.0078817e-07,0.005473922,1.1803997e-07,3.5905114e-06,1.5346997e-05,1.07545535e-10,1.1290364e-06,7.6848934e-08,0.008240586,4.1092346e-05,0.00030286293,5.255073e-06,1.3622913e-06,3.0842662e-07,6.8409363e-06,2.0700759e-11,5.85843e-09,0.00505702,3.5445265e-09,3.0342352e-07,1.4419115e-10,8.8972465e-13,3.1459404e-08,0.008525547,2.62857e-06,7.4212695e-13,1.0185878e-08,0.20869412,5.26645e-08,0.0036108806,2.6703972e-10,1.0820445e-08,4.2088755e-09,1.3076316e-05,8.3418165e-08,0.050181124,0.00012459306,1.8895308e-09,0.00022465822,3.5074017e-08,0.03990663,1.3154086e-06,1.7101157e-09,9.061392e-05,0.002102524,0.084364675,0.56902647,0.001125467,0.0016694773,0.0030409896,2.5278524e-09,2.3881617e-15,5.731521e-09,7.008766e-08
47,4.79488e-10,2.879882e-10,9.2701936e-05,1.4451837e-07,0.008287224,1.00517404e-07,0.0052938974,1.1556685e-07,4.2429124e-06,1.1405516e-05,9.6361565e-11,1.1636521e-06,8.498331e-08,0.008199297,3.9568946e-05,0.00031252805,5.3448603e-06,1.4114378e-06,3.0665234e-07,7.4837753e-06,1.0142021e-11,1.5410219e-09,0.005209112,2.1668407e-09,3.0101285e-07,7.134132e-11,1.0357777e-12,3.179258e-08,0.008162042,2.7419571e-06,4.4648034e-13,1.0633692e-08,0.21226832,5.925321e-08,0.0095261475,1.9418912e-10,1.7028318e-08,3.9068997e-09,1.4732923e-05,9.296531e-08,0.05507309,0.00012567225,1.6040635e-09,0.00023041315,3.1270325e-08,0.039611727,1.4710733e-06,1.3119693e-09,9.249027e-05,0.0021394652,0.08010878,0.5594893,0.001073758,0.0015031018,0.0031097631,2.512213e-09,2.2210013e-15,5.9403895e-09,6.438546e-08
48,3.9602235e-10,2.5737876e-10,9.5193165e-05,1.4538028e-07,0.008485859,9.793039e-08,0.0050580087,1.12987756e-07,5.054008e-06,1.0387935e-05,8.629443e-11,1.1966292e-06,8.759957e-08,0.008231473,3.567401e-05,0.00030696814,5.457011e-06,1.4630291e-06,3.047526e-07,8.203742e-06,6.654852e-12,1.3090738e-09,0.0053646453,3.699125e-09,2.988979e-07,4.1135827e-11,1.1793241e-12,3.2004e-08,0.007782839,2.8100235e-06,2.7307095e-13,1.0643211e-08,0.21834789,6.854638e-08,0.013744089,1.4609393e-10,2.1332012e-08,3.5712966e-09,1.4668393e-05,9.9055754e-08,0.060562663,0.0001271761,1.3739989e-09,0.0002367249,2.8157276e-08,0.039703365,1.6208393e-06,1.0617797e-09,9.1396876e-05,0.0021078053,0.075351514,0.548829,0.0010083144,0.0013012295,0.003175974,2.455848e-09,2.0484334e-15,6.07487e-09,5.9070587e-08
49,3.3015513e-10,2.2924292e-10,9.259703e-05,1.4599546e-07,0.008320615,7.9973354e-08,0.004580618,1.0985147e-07,5.975833e-06,9.306993e-06,7.71689e-11,1.2288967e-06,9.22055e-08,0.007639172,3.9313312e-05,0.0003106907,5.58274e-06,1.4970134e-06,3.025017e-07,9.018297e-06,5.474127e-12,1.5942374e-09,0.005184147,1.01103845e-08,2.7559494e-07,3.781619e-11,1.22136e-12,3.2118752e-08,0.007459641,2.845103e-06,2.2426237e-13,9.650208e-09,0.22964817,7.734309e-08,0.015329124,1.1210693e-10,2.0388633e-08,3.217585e-09,1.2733742e-05,1.0110001e-07,0.06097941,0.00012314616,1.1877019e-09,0.00024518382,2.5611762e-08,0.03928981,1.6688855e-06,8.7091556e-10,9.095022e-05,0.0019145295,0.07726807,0.53612775,0.0009279089,0.0011365638,0.003241302,2.2788773e-09,1.7595191e-15,6.1381513e-09,5.4126275e-08
50,2.7965627e-10,2.0367628e-10,9.405891e-05,1.4676219e-07,0.008111266,6.33327e-08,0.004009262,1.0658675e-07,7.075023e-06,8.463213e-06,6.888435e-11,1.260081e-06,1.2187641e-07,0.0067811687,3.8165937e-05,0.00034995118,5.7144493e-06,1.535297e-06,2.9960879e-07,9.9274575e-06,6.68093e-12,1.8728332e-09,0.0048673,2.387762e-08,2.4104784e-07,3.7858227e-11,1.1334717e-12,3.2153384e-08,0.0072092013,2.8638788e-06,4.771304e-14,1.038776e-08,0.24275899,8.4725166e-08,0.01403938,8.7036434e-11,1.6265721e-08,2.8585487e-09,1.3631755e-05,1.03102344e-07,0.053567722,0.000117317344,1.0561176e-09,0.00025918518,2.352813e-08,0.037886493,1.9837175e-06,7.3943657e-10,0.00010110603,0.0016477403,0.08787595,0.52507377,0.0008322903,0.0010024692,0.0033234996,1.8365998e-09,1.8030875e-15,6.136342e-09,4.9533188e-08
51,2.4859437e-10,1.8069915e-10,9.922275e-05,1.4767427e-07,0.008033283,5.2149115e-08,0.0036473954,1.03368755e-07,8.27898e-06,6.9724883e-06,6.140278e-11,1.2891884e-06,1.4583046e-07,0.00604705,3.4521745e-05,0.0003556261,5.8953415e-06,1.5776741e-06,2.9585155e-07,1.0832157e-05,1.5150768e-11,1.409539e-09,0.004572095,4.6791687e-08,2.1163457e-07,3.8645757e-11,1.4293235e-12,3.2112787e-08,0.0070285294,2.8859151e-06,2.7572657e-14,1.1373793e-08,0.24551569,9.028745e-08,0.03005406,6.993129e-11,1.0726616e-08,2.5042124e-09,1.5616453e-05,1.0416324e-07,0.053170677,0.00011177454,1.0291707e-09,0.00027987533,2.1824109e-08,0.032811075,2.1463889e-06,6.460498e-10,0.000108835455,0.0013966502,0.09108594,0.51062226,0.0007230543,0.0008307713,0.0034148125,1.4916994e-09,2.4167328e-15,6.080126e-09,4.5272657e-08
52,2.2594018e-10,1.6022851e-10,0.00010652416,1.4875808e-07,0.008170206,4.6036806e-08,0.0035156352,1.00170844e-07,9.640683e-06,5.6266117e-06,5.4620572e-11,1.3157068e-06,1.4665962e-07,0.0056470116,3.0388923e-05,0.00029873985,6.1502665e-06,1.6184297e-06,2.9109336e-07,1.1587771e-05,4.937383e-11,6.717523e-10,0.0044913157,7.226914e-08,1.9668639e-07,4.076577e-11,2.4887874e-12,3.1989895e-08,0.006922655,2.9297094e-06,2.7040934e-14,1.1806579e-08,0.2592662,9.3924776e-08,0.037606392,5.770586e-11,7.5973725e-09,2.162203e-09,1.5910462e-05,1.031383e-07,0.05636554,0.0001086111,1.0369394e-09,0.00030628592,2.0426564e-08,0.02290003,1.928472e-06,5.139462e-10,0.00010682791,0.001300271,0.0895003,0.49847782,0.0006042443,0.0006927828,0.003524152,1.3718258e-09,3.0618848e-15,5.975642e-09,4.132785e-08
53,1.7159464e-10,1.420743e-10,0.00011745688,1.4977412e-07,0.008262348,4.3100858e-08,0.003419173,9.700813e-08,1.1003269e-05,3.2155517e-06,4.8287367e-11,1.3392252e-06,8.8267804e-08,0.005322005,2.4782663e-05,0.000171553,6.4893625e-06,1.6483557e-06,2.852869e-07,1.21446665e-05,1.2423468e-10,1.6634585e-10,0.0044453507,6.8805996e-08,1.8477053e-07,4.4323146e-11,1.2530023e-12,3.1774245e-08,0.0068731415,3.0094632e-06,1.1040292e-14,9.105563e-09,0.26609764,9.5702376e-08,0.04515592,4.156026e-11,6.069887e-09,1.8377893e-09,1.1762842e-05,9.928999e-08,0.060940735,0.00010583087,6.8791894e-10,0.00033867516,1.927195e-08,0.020518696,9.806798e-07,3.2831068e-10,7.7811244e-05,0.0012358392,0.086121775,0.48602694,0.0004824815,0.0005464354,0.0036625315,1.297155e-09,1.7523453e-15,5.820087e-09,3.768331e-08
54,1.375725e-10,1.2620434e-10,0.00013322051,1.5073563e-07,0.008341786,4.1727443e-08,0.0032698119,9.39009e-08,1.2239796e-05,8.9738603e-07,4.2614058e-11,1.3595771e-06,5.5889724e-09,0.0049767033,1.6405182e-05,7.716331e-05,6.960895e-06,1.6734939e-06,2.785141e-07,1.2720525e-05,1.9530376e-10,1.1738151e-11,0.0043653077,6.2354616e-08,1.7226084e-07,4.8946576e-11,3.1914364e-13,3.1455336e-08,0.0068544704,3.131712e-06,2.8730475e-15,4.302817e-09,0.27329892,9.577791e-08,0.05107357,3.1180846e-11,5.0178564e-09,1.5356721e-09,5.018965e-06,9.361345e-08,0.065563925,0.000102739046,4.848334e-10,0.00038539415,1.8311143e-08,0.019085499,1.395562e-07,2.058713e-10,3.724706e-05,0.001171343,0.082638115,0.47389144,0.00036638562,0.0004171017,0.0038881744,1.2202366e-09,1.0917248e-15,5.650147e-09,3.4326913e-08
55,1.1796097e-10,1.1246212e-10,0.00015956708,1.5203672e-07,0.008644199,4.1041993e-08,0.003028975,9.0885855e-08,1.3293208e-05,8.412119e-07,3.7563952e-11,1.3767906e-06,2.1847686e-09,0.004644824,1.557296e-05,7.250097e-05,7.707834e-06,1.7138245e-06,2.708888e-07,1.37002435e-05,2.0915834e-10,8.272338e-12,0.004381382,5.2226298e-08,1.61686e-07,5.5609607e-11,3.5422986e-13,3.1022733e-08,0.006860219,3.29272e-06,2.727404e-15,3.6135097e-09,0.27114734,9.4325834e-08,0.061166547,2.46607e-11,4.221812e-09,1.2587842e-09,3.562096e-06,8.939911e-08,0.0662458,0.000100041965,4.1212136e-10,0.00044698204,1.7501923e-08,0.0183175,1.0797714e-07,1.3537177e-10,3.4548208e-05,0.0011401946,0.08336042,0.46524116,0.00026461747,0.0003596024,0.0043213447,1.1341852e-09,1.1867894e-15,5.4861244e-09,3.124474e-08
