timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
56,9.632043e-08,0.033400152,9.999435e-06,4.117311e-10,9.772244e-06,1.2086464e-07,5.71361e-06,3.5183224e-05,8.7085276e-08,6.1951345e-05,0.00010414211,4.4119793e-06,0.0020768691,3.8341148e-07,0.0005722369,0.0016000108,0.35170212,6.075488e-05,1.947468e-05,0.0021796746,2.1494825e-05,0.07717394,0.00063969474,9.43604e-07,2.2120393e-07,3.5634324e-07,2.0353623e-06,2.792218e-07,1.7969145e-05,0.008858814,1.0284716e-07,2.342265e-06,8.879123e-07,2.941476e-05,0.24388637,0.0014452186,0.030872753,2.698692e-06,2.7896712e-07,4.2887772e-05,4.8719185e-06,7.747113e-06,1.4178538e-12,0.04465626,4.7302838e-05,7.0288304e-05,2.0929996e-07,0.004405353,4.8317746e-05,2.3764456e-07,0.012205854,0.12891266,1.0185242e-08,0.05189363,2.62555e-07,0.0028692514,5.678689e-08,1.035254e-08,3.5949277e-05
57,2.4094183e-07,0.036174968,1.9240564e-05,1.110938e-08,0.00015401273,1.1764784e-07,3.7291913e-05,4.8300517e-05,8.038369e-08,5.4352597e-05,0.000108400716,1.1995962e-05,0.0022345516,4.833076e-07,0.002111689,0.0014372772,0.3347538,5.0130042e-05,1.8040168e-05,0.0040731425,2.082107e-05,0.07765979,0.002795708,1.7438039e-06,2.5728136e-07,1.0311443e-06,2.337354e-06,6.705809e-07,6.688914e-05,0.008640528,1.5717337e-07,3.5749688e-06,1.445993e-06,4.274944e-05,0.24613634,0.0018445273,0.031141797,6.0701555e-06,3.94584e-07,4.2760803e-05,7.8142875e-06,1.280965e-05,2.6833898e-12,0.05258535,7.6105694e-05,0.00010137034,3.9942697e-07,0.0047839163,6.0288676e-05,2.6933532e-07,0.010492309,0.12927589,1.9652832e-08,0.049979538,3.337422e-07,0.0028781474,6.3869635e-08,2.2150756e-08,4.7665442e-05
58,2.0546268e-07,0.034033313,1.8847973e-05,1.3102001e-08,0.00013743869,1.3286167e-07,4.130006e-05,9.496469e-06,8.058589e-08,7.877718e-05,0.00010566045,2.1510381e-05,0.0028361967,5.1037125e-07,0.0012235829,0.0015641039,0.3249066,4.4610035e-05,1.6801167e-05,0.004260924,2.0707017e-05,0.07850208,0.0030130767,1.7615394e-06,3.0292938e-07,1.136654e-06,2.2811591e-06,6.931164e-07,0.00023439893,0.00848088,1.6372043e-07,2.9647963e-06,1.4570754e-06,4.124244e-05,0.2491169,0.001997458,0.031277105,6.172904e-06,2.5765814e-07,4.283996e-05,7.3070446e-06,1.0882953e-05,2.658962e-12,0.06121586,7.58581e-05,0.00014554775,4.155698e-07,0.006432582,6.5379296e-05,2.2658195e-07,0.0071004736,0.13001625,2.035534e-08,0.04991481,3.2886902e-07,0.0029041753,6.72689e-08,2.2868077e-08,6.5926404e-05
59,3.337156e-07,0.03284545,2.5043524e-05,8.696865e-08,0.0001225653,1.4626869e-07,4.5288885e-05,5.237259e-06,1.2547964e-07,7.616415e-05,0.000112691894,5.8914527e-05,0.003056606,5.7118405e-07,0.00086060615,0.0021802562,0.29817432,4.462045e-05,2.2819264e-05,0.0058300253,2.0780833e-05,0.07939774,0.0033649998,2.5306654e-06,4.0233775e-07,1.3795727e-06,2.4187934e-06,1.0176478e-06,0.00032439275,0.008293252,2.1838919e-07,2.726364e-06,2.268058e-06,5.29507e-05,0.24841705,0.0024949408,0.03128307,6.4176556e-06,2.688372e-07,4.281148e-05,1.1983441e-05,1.413792e-05,3.3716337e-12,0.089154966,0.000115821465,8.691181e-05,5.9705275e-07,0.006175209,7.62203e-05,2.791419e-07,0.00450899,0.13046086,2.9557262e-08,0.048996206,3.588653e-07,0.003111105,7.7062595e-08,2.879244e-08,0.0001127519
60,5.2737334e-07,0.031497907,2.4080753e-05,8.786132e-08,0.00010035181,1.10467546e-07,0.00041821823,0.00025627672,1.7215064e-07,8.15271e-05,0.00012135069,0.00020327227,0.00889308,2.0584419e-06,0.0011368607,0.0022700639,0.29216337,4.1697836e-05,2.4659685e-05,0.007907038,2.0839301e-05,0.08018366,0.003490612,3.005411e-06,1.0921839e-06,2.3975354e-06,4.7606636e-06,1.5085894e-06,0.0005763028,0.0081075365,3.0218095e-07,3.0954648e-06,2.6407467e-06,5.303171e-05,0.2423202,0.0026112907,0.030793972,6.1675637e-06,2.5716693e-07,4.2829062e-05,1.51300255e-05,1.5935717e-05,3.9265084e-12,0.091830574,0.00014220663,8.821871e-05,9.01309e-07,0.007200312,8.81634e-05,3.3467882e-07,0.004020792,0.13062353,4.1793903e-08,0.04914036,3.7108347e-07,0.0032824082,8.9257924e-08,4.9203887e-08,0.00018232255
61,3.1978783e-07,0.031209676,3.0925672e-05,4.3270905e-08,5.8528454e-05,7.788599e-08,0.0003226151,5.5162065e-05,1.7562736e-07,6.400358e-05,0.00013626053,4.297907e-05,0.0032207659,3.2154163e-05,0.0015993986,0.0026884717,0.2941193,3.8278777e-05,2.620981e-05,0.0080760745,2.0632328e-05,0.080128394,0.0028906825,2.8999723e-06,1.2139053e-06,2.3443113e-06,2.9731582e-06,1.6999711e-06,0.00049337116,0.007911598,3.0467353e-07,2.7353085e-06,2.7342758e-06,5.166052e-05,0.23658329,0.002639688,0.03004161,4.967507e-06,2.0904923e-07,4.3032866e-05,2.2103144e-05,1.4898583e-05,3.7642315e-12,0.09697075,0.00014841442,0.00018171,9.5031885e-07,0.011666239,9.538921e-05,3.2084165e-07,0.0039612562,0.13073522,4.4783523e-08,0.04966065,3.6691648e-07,0.0036080705,8.6802736e-08,2.1605359e-07,0.0003858622
62,3.049844e-07,0.026662657,3.010071e-05,4.225588e-07,5.024432e-05,8.4686825e-08,0.00025591176,1.4126249e-05,1.7774839e-07,8.029715e-05,0.00013241441,2.3586625e-05,0.0033288726,3.5133824e-05,0.001071177,0.0025545738,0.30145144,3.928327e-05,2.7354376e-05,0.007948978,5.5414737e-05,0.07900542,0.0029376918,2.8476177e-06,1.3133982e-06,2.4812484e-06,3.0438257e-06,2.0700513e-06,0.00043180987,0.0076727984,3.1570914e-07,2.6657597e-06,2.5731986e-06,5.3833577e-05,0.23334545,0.0034235385,0.029416824,4.8706343e-06,1.703123e-07,4.2604854e-05,3.351736e-05,1.4551051e-05,4.1695735e-12,0.101153105,0.0001436876,0.00017297213,9.595134e-07,0.012725061,0.00011544499,3.8636603e-07,0.00422342,0.1308509,4.6451905e-08,0.045756456,3.243929e-07,0.003956238,8.018913e-08,3.9463825e-07,0.0007375581
63,1.6829055e-06,0.025991911,2.9354576e-05,6.720803e-07,4.2173786e-05,1.1188961e-07,0.00045419793,5.973602e-06,1.949417e-07,0.00010450789,8.827011e-05,1.9880119e-05,0.0035700668,3.7594684e-05,0.00076215767,0.0025361485,0.29409608,4.0465544e-05,2.7443723e-05,0.007592168,6.078324e-05,0.0775622,0.0030372546,2.717647e-06,1.4091167e-06,2.6497335e-06,3.2942733e-06,3.6476022e-06,0.0006482721,0.0073840176,3.3957198e-07,2.6603698e-06,2.3658336e-06,5.5778757e-05,0.2301493,0.004151943,0.029528731,4.9988516e-06,1.3462713e-07,4.2674284e-05,3.2405616e-05,1.4341718e-05,5.8505314e-12,0.1142572,0.00013425406,0.00021740719,9.607033e-07,0.013825964,0.00014192199,5.11935e-07,0.003955664,0.13107997,5.3263e-08,0.04409557,2.9872345e-07,0.00413149,8.597384e-08,1.2440654e-06,6.442884e-05
64,7.993603e-06,0.025114266,3.928886e-05,3.821967e-06,0.00010662928,2.0255642e-07,0.00043586383,9.090366e-06,1.8618551e-06,0.00016511808,0.00042525923,1.8245137e-05,0.003990646,3.7059835e-05,0.0006007751,0.0025701053,0.2837479,6.1174534e-05,2.9505036e-05,0.008078706,5.1018924e-05,0.07664805,0.006453048,3.0320336e-06,1.7110383e-06,2.9945134e-06,4.068864e-06,7.972102e-05,0.0007167556,0.007172805,1.669878e-06,3.0031238e-06,2.2582421e-06,5.9312963e-05,0.22816454,0.004815528,0.029588325,6.476699e-06,5.713121e-07,4.282189e-05,4.1972864e-05,1.647556e-05,8.3076816e-11,0.11572815,0.00015227344,0.0003405012,1.5000228e-06,0.016282113,0.0001729561,5.9805785e-07,0.007202522,0.13217132,4.6026955e-07,0.04380586,3.084728e-07,0.0046927673,2.9262176e-07,4.883141e-05,7.984635e-05
65,5.705039e-06,0.02455154,4.378985e-05,3.8548455e-06,0.00012063927,2.4192093e-07,0.0002909213,7.0851684e-06,2.172329e-06,0.00027034307,0.00032365188,1.78056e-05,0.0047672535,3.003747e-05,0.0008368908,0.0026810009,0.282027,4.7762387e-05,2.9258248e-05,0.007919876,4.5190085e-05,0.07564407,0.00699667,3.357109e-06,1.8504657e-06,3.2256503e-06,3.7073098e-06,8.908198e-05,0.00083708006,0.007046524,2.5768545e-06,3.0498447e-06,2.1835303e-06,6.306161e-05,0.22798441,0.005688983,0.029301444,7.189273e-06,5.4373754e-07,4.2930653e-05,5.1892395e-05,1.8172e-05,7.3416224e-11,0.1155416,0.00016826425,0.00068368495,1.6742381e-06,0.01788734,0.00020109091,7.17657e-07,0.0051137973,0.13328958,5.4139986e-07,0.04380268,2.8419385e-07,0.005316266,3.8409834e-07,7.929683e-05,9.8834425e-05
66,4.0858195e-06,0.02451672,5.284229e-05,3.2706032e-06,0.00011605206,2.6515198e-07,0.00023748034,2.5201573e-06,2.2843242e-06,0.000600963,0.00023342005,2.3921068e-05,0.00827747,2.8383738e-05,0.00073507155,0.0031720197,0.26920944,4.9052065e-05,2.8573746e-05,0.007949736,7.1100745e-05,0.07526399,0.007047198,3.4534455e-06,2.0363948e-06,3.5266428e-06,3.595084e-06,8.842166e-05,0.00080967165,0.006928512,3.3244482e-06,3.1647028e-06,2.2193653e-06,6.725095e-05,0.22301616,0.00650125,0.028261147,7.4579475e-06,5.4659137e-07,4.308162e-05,4.9603917e-05,1.8849061e-05,5.214476e-11,0.12963031,0.00016723317,0.00067622453,1.7397822e-06,0.015681563,0.00021639178,8.742343e-07,0.0047770627,0.13515005,5.4885896e-07,0.04379847,2.4986522e-07,0.0061872224,4.2925456e-07,0.00014759583,0.00012485549
67,2.9894013e-06,0.02629468,7.8043384e-05,2.5706581e-06,0.00020707528,2.7875313e-07,0.00022435482,1.1104102e-06,2.1291994e-06,0.00011942951,0.0001919385,3.4551238e-05,0.0048548137,9.1916925e-05,0.0011823106,0.003704177,0.25519693,5.0111204e-05,3.0249676e-05,0.008995209,0.0016629273,0.07589216,0.0068135727,3.879528e-06,2.227486e-06,3.964308e-06,5.4498223e-06,7.919316e-05,0.0009392921,0.0068022762,3.5910325e-06,3.3630668e-06,2.868294e-06,7.4135554e-05,0.21668856,0.0064815865,0.026040286,7.6199026e-06,6.7720754e-07,4.3633856e-05,6.0795915e-05,2.1663876e-05,3.3185468e-11,0.14748591,0.00019170824,0.00040279416,1.9776533e-06,0.012117111,0.00021880324,9.494215e-07,0.0045465156,0.13751464,5.0733325e-07,0.041562885,2.3806092e-07,0.012607199,4.686695e-07,0.00028779052,0.00016186893
68,1.7728734e-06,0.028027011,9.485335e-05,1.4474367e-06,0.00019021313,2.3409004e-07,0.0003542956,1.4326395e-05,1.428855e-06,0.000105598796,0.00016429125,2.6552721e-05,0.005689943,9.8874494e-05,0.0021884681,0.0038581223,0.25228566,5.3407166e-05,2.8731754e-05,0.009012981,0.006390487,0.07652394,0.0055510406,4.003478e-06,2.3130883e-06,4.262194e-06,9.419218e-06,5.1211737e-05,0.0011700342,0.006673306,2.707106e-06,3.4451796e-06,3.069446e-06,7.782749e-05,0.21036024,0.0059265564,0.023876717,7.398524e-06,5.507962e-07,4.461989e-05,0.0001124757,2.2848862e-05,1.6882896e-11,0.15536462,0.00019996017,0.00024057608,1.9020935e-06,0.009118821,0.00020525638,7.7633996e-07,0.0043569896,0.13963942,3.5331763e-07,0.037479617,2.2211218e-07,0.013883083,4.928014e-07,0.00031640616,0.00017486927
69,3.1015732e-06,0.027323063,0.00011929026,1.513506e-06,0.00019940316,2.9759656e-07,0.00035517095,5.3618983e-06,1.5914237e-06,0.00011904303,0.00014558728,2.9347428e-05,0.006816944,0.00010695199,0.0010876108,0.0037942058,0.2464854,5.1848212e-05,4.0774004e-05,0.0094746305,0.0033941122,0.07682164,0.005919585,4.2739707e-06,2.5307418e-06,4.630361e-06,5.732292e-06,5.9471586e-05,0.0013199305,0.0065549356,3.3287106e-06,3.6057436e-06,3.2846954e-06,8.07802e-05,0.21436715,0.006692049,0.022685118,7.748222e-06,6.014305e-07,4.5640234e-05,0.00032750095,2.4116205e-05,5.643043e-10,0.1579783,0.00022556802,0.0002651916,2.11949e-06,0.007942173,0.00021314935,6.368457e-07,0.0046217786,0.14164454,4.0480498e-07,0.03652144,1.9989947e-07,0.015580776,9.961641e-07,0.00033497834,0.00017898489
70,2.7312915e-06,0.026927592,0.0001171,2.143691e-06,0.00021071636,3.5998534e-07,0.00033294127,6.0794162e-05,1.6462624e-06,0.000134019,0.00015252578,3.124192e-05,0.00827558,0.00011723104,0.000536778,0.0038709315,0.24280545,5.370516e-05,0.00015781503,0.009905524,0.0016454861,0.07603863,0.00639869,4.38024e-06,2.7469598e-06,4.97281e-06,5.8635987e-06,7.0536524e-05,0.0014646346,0.006453325,4.2359547e-06,3.659961e-06,3.3648323e-06,8.300883e-05,0.2163762,0.006291277,0.022143904,7.984321e-06,6.300904e-07,4.6141504e-05,0.00053659343,2.3998648e-05,1.1830094e-09,0.16386962,0.0002325528,0.00029319758,2.212608e-06,0.0066695726,0.00023722228,7.003361e-07,0.004917247,0.14332166,4.7264516e-07,0.034968484,1.593166e-07,0.013790749,2.5259596e-06,0.00019614524,0.00019034496
71,2.4589726e-06,0.026129806,9.290208e-05,2.1550954e-06,0.00022628813,3.011512e-07,0.00034390492,0.00021195857,1.4592832e-06,0.0001441753,0.0006280801,3.3038723e-05,0.010910229,0.00012623277,0.00033093223,0.003940563,0.23843268,5.8108053e-05,0.00018373794,0.010251266,0.00076740247,0.07507029,0.0067694252,4.4893022e-06,2.9372322e-06,5.3033095e-06,6.397298e-06,8.072077e-05,0.0010202167,0.0064425296,5.1921547e-06,3.6692952e-06,3.3647466e-06,8.435208e-05,0.21607368,0.00469537,0.021669405,8.1997905e-06,7.4855996e-07,4.639227e-05,0.0004870222,2.4160947e-05,4.1095033e-10,0.17005114,0.00023737879,0.00024170529,2.2713446e-06,0.00697442,0.0002643498,9.432718e-07,0.005043063,0.14506367,5.370334e-07,0.03407149,1.1441506e-07,0.012411556,4.082915e-06,7.517246e-05,0.00023648243
72,2.49591e-06,0.024590405,7.105043e-05,2.0372256e-06,0.00036164775,1.7654322e-07,0.00025744087,6.301803e-05,1.1078592e-06,0.00014756668,0.0007318307,4.4791013e-05,0.008853547,0.00013882093,0.0008967551,0.0041850633,0.20867856,6.47414e-05,0.00012915513,0.010521892,0.0003868914,0.07519816,0.006932259,4.6099676e-06,3.0820006e-06,5.6192507e-06,9.093151e-06,8.8052075e-05,0.000653013,0.006396886,5.9654167e-06,3.6691556e-06,3.4021152e-06,8.5722764e-05,0.21672833,0.0037784271,0.021549433,8.298554e-06,1.2082548e-06,4.7865724e-05,0.00031670477,2.4737283e-05,4.2720616e-10,0.19040036,0.00024103995,0.00020959553,2.3196772e-06,0.00999661,0.00027355592,1.0116936e-06,0.0051636863,0.14777933,5.840464e-07,0.032916125,8.3432816e-08,0.020558327,3.7934544e-06,2.3194709e-05,0.00045681206
73,2.7633964e-06,0.022212852,6.626824e-05,1.9962993e-06,0.0011088385,9.1635044e-08,0.00024117077,1.8601013e-05,7.8423574e-07,0.0001631516,0.0005214649,4.1554045e-05,0.007608805,0.00016409495,0.00069127174,0.0039501153,0.19135344,7.2610615e-05,9.463625e-05,0.0110189095,0.00022836676,0.07541749,0.0071214642,5.3408144e-06,3.1901063e-06,6.0266884e-06,8.344942e-06,9.8135104e-05,0.00042911968,0.006280366,6.5308777e-06,3.7113919e-06,4.0954724e-06,8.965576e-05,0.2125817,0.0040031467,0.02155259,8.435217e-06,2.2493068e-06,4.7233585e-05,0.00018305038,2.8432878e-05,1.9198089e-10,0.19375554,0.00026697802,0.00019449968,2.7061878e-06,0.0124501325,0.00026379235,1.0674743e-06,0.0054227067,0.15370299,6.351965e-07,0.032568745,8.541937e-08,0.033168063,2.6840655e-06,6.948893e-06,0.000750328
74,5.557979e-06,0.021905076,6.66835e-05,2.0005257e-06,0.0014819708,5.320323e-08,0.0001741226,6.6229854e-06,5.7528257e-07,0.00020403386,0.00039545263,4.188297e-05,0.008068523,0.0001944354,0.0002888817,0.004006031,0.17708266,6.5869404e-05,7.221155e-05,0.0111832265,0.00013984766,0.075252794,0.007245283,5.639689e-06,3.2614357e-06,6.3610532e-06,9.738118e-06,0.0001062294,0.00046947965,0.006136729,6.9132675e-06,3.6718798e-06,4.2899587e-06,9.19569e-05,0.20436974,0.0046781073,0.021444628,8.471509e-06,3.7704701e-06,4.9031347e-05,9.017878e-05,3.0035077e-05,9.623005e-11,0.21722685,0.00026408042,0.00016542686,2.8678164e-06,0.011971043,0.00024398783,1.1580244e-06,0.005710137,0.15784882,6.800496e-07,0.033954665,9.2597304e-08,0.026248662,1.8401328e-06,2.3041312e-06,0.0009554158
75,5.05074e-06,0.018633919,7.331671e-05,2.2319548e-06,0.0016435827,3.18278e-08,0.00013266987,3.3557694e-06,7.4047614e-07,0.00026846447,0.00032476024,4.4958346e-05,0.008859971,0.00021764681,0.00018256239,0.0041311416,0.16228321,6.9129834e-05,5.924891e-05,0.011173436,9.3032286e-05,0.07484887,0.0074063125,6.2761937e-06,3.2948506e-06,6.6708244e-06,1.4102292e-05,0.000114508235,0.00080786314,0.006046747,7.377594e-06,4.140251e-06,4.522674e-06,9.352954e-05,0.20372996,0.004400637,0.021357585,9.381647e-06,5.832298e-06,5.1255825e-05,5.689615e-05,3.4025106e-05,5.5384943e-11,0.23263092,0.000272138,0.00013528987,3.6753474e-06,0.0095349355,0.00022450453,1.2121867e-06,0.0056653977,0.16102111,1.0100475e-06,0.033901826,1.0746774e-07,0.028091334,1.9185507e-06,9.460984e-07,0.0013014536
76,4.0658606e-06,0.01608824,8.487464e-05,2.043186e-06,0.0017225775,1.9169073e-08,0.000103174316,0.00014234603,8.305817e-07,0.00036761625,0.00036157554,4.951967e-05,0.009168269,0.00022325647,0.000545018,0.004242519,0.15731858,6.986539e-05,5.1085583e-05,0.011049301,6.5788416e-05,0.07570666,0.007448431,6.589092e-06,3.2874584e-06,6.89556e-06,2.7800175e-05,0.00012534634,0.00082308793,0.006134858,8.02024e-06,4.300098e-06,4.490245e-06,9.423535e-05,0.20054124,0.003674538,0.021058122,9.715516e-06,8.304231e-06,5.164271e-05,5.5883997e-05,3.717407e-05,3.53898e-11,0.23728786,0.00028885755,0.000106980704,4.50815e-06,0.007896579,0.00021231457,1.1785997e-06,0.005491994,0.16639218,1.1942922e-06,0.033835992,1.1522483e-07,0.03034835,2.159524e-06,5.3098415e-07,0.0006379939
77,3.4488335e-06,0.016950121,0.00010578842,1.8967702e-06,0.0016607848,1.9127956e-08,9.834258e-05,0.00054357114,1.0222128e-06,0.00023088012,0.0005536451,4.9326343e-05,0.010210164,0.00020985938,0.0040667057,0.0043140296,0.12675892,7.266581e-05,4.415258e-05,0.011609728,5.1278465e-05,0.07798919,0.0077078715,6.557827e-06,3.2859903e-06,7.0816886e-06,2.8989542e-05,0.00019391594,0.00071173924,0.0061742575,8.71728e-06,4.7818776e-06,4.3067826e-06,9.5076415e-05,0.19300143,0.0031547593,0.020467829,1.0547773e-05,1.1544177e-05,5.5719232e-05,5.6472e-05,3.878625e-05,3.643627e-11,0.26120877,0.00029657633,8.481587e-05,4.894014e-06,0.008412019,0.00021511495,1.119047e-06,0.005561115,0.17675355,2.0700722e-06,0.034276564,1.1313042e-07,0.025652798,3.1003221e-06,8.9642936e-07,0.00025727288
78,3.6350277e-06,0.018063292,0.0002741576,1.7696518e-06,0.0015862834,1.5662316e-08,0.00037921462,0.00021455335,1.0540496e-06,0.0003066283,0.00042237138,4.766284e-05,0.011922715,0.00018664951,0.0046536406,0.0043675657,0.113356784,7.681122e-05,3.857976e-05,0.01132203,4.1877276e-05,0.07925333,0.008850214,6.415891e-06,3.2799942e-06,7.2354665e-06,0.000115690265,0.00019866081,0.000597896,0.0060910583,9.360089e-06,4.974875e-06,4.384894e-06,9.42064e-05,0.18817706,0.0035064262,0.019611785,1.0870959e-05,1.41149285e-05,6.005973e-05,5.0217386e-05,3.872643e-05,4.0836237e-11,0.27007666,0.00029649044,7.180424e-05,5.1160646e-06,0.010807269,0.00023475874,1.2525186e-06,0.0055036955,0.18027519,2.2324261e-06,0.03406182,9.663097e-08,0.02415547,3.4873171e-06,3.1122142e-06,0.00052828074
79,3.56769e-06,0.018382382,0.00029851487,1.6512032e-06,0.0015235171,1.8135815e-08,0.00052285905,7.229033e-05,1.0397556e-06,0.0007068162,0.0003478788,4.7471698e-05,0.012316499,0.00016969921,0.0042939396,0.0044515613,0.1125093,8.4833446e-05,3.708765e-05,0.011065345,3.6005244e-05,0.08001822,0.009355934,6.3161574e-06,3.261041e-06,7.369999e-06,0.00021208824,0.00020150562,0.0006556409,0.0060230996,2.139283e-05,4.9180017e-06,4.532436e-06,9.327342e-05,0.18318276,0.0047769523,0.018578691,1.082948e-05,1.6700356e-05,6.5760185e-05,4.2110634e-05,3.8360115e-05,6.8592645e-11,0.2672761,0.00030290583,6.709405e-05,5.148742e-06,0.013118227,0.00026500263,1.7027406e-06,0.005441824,0.18302308,2.2928182e-06,0.03305389,8.66496e-08,0.026658438,4.0183268e-06,5.8724445e-06,0.0005822893
80,5.6106232e-06,0.018479563,0.0002833985,2.56197e-06,0.001331447,5.0396377e-08,0.0004268014,5.08195e-05,1.0104336e-06,0.0010242579,0.00030101553,4.6554298e-05,0.012893812,0.00016528458,0.0043443576,0.004496155,0.11123313,0.00010208869,3.582277e-05,0.010909404,3.3466487e-05,0.08162188,0.009709225,6.225664e-06,3.2137527e-06,7.4737172e-06,0.0001475489,0.00020182248,0.0010418978,0.005971784,5.5326484e-05,4.814735e-06,4.5319744e-06,9.190678e-05,0.17575064,0.0059541864,0.01703233,1.0797299e-05,1.9153404e-05,7.472948e-05,4.9353057e-05,3.7808e-05,7.28802e-11,0.2739046,0.0003044664,6.4867905e-05,4.9746905e-06,0.01374727,0.00028955832,2.3861078e-06,0.0056393435,0.18523976,2.2936888e-06,0.0313727,8.768479e-08,0.024979169,5.3603667e-06,1.8327786e-05,0.00046157054
81,9.198028e-06,0.018515524,0.0002346158,2.1588014e-06,0.0010369642,8.07944e-08,0.00041357195,6.0467428e-05,9.627391e-07,0.001218504,0.00026974737,4.674028e-05,0.013588024,0.00017907728,0.0042870617,0.0045901863,0.10967527,0.00011466889,3.469944e-05,0.010888608,4.3045035e-05,0.08245529,0.009865554,6.166672e-06,3.1323518e-06,7.5488124e-06,0.00019460512,0.00019763081,0.0010700404,0.005944384,0.00012501792,4.658318e-06,4.4336844e-06,8.982059e-05,0.17403547,0.0068246596,0.014938792,1.0837335e-05,2.1367687e-05,8.428207e-05,0.00014371211,3.7266866e-05,6.096693e-11,0.27726007,0.0002968211,6.155207e-05,4.6969026e-06,0.013491354,0.00030774128,3.0306387e-06,0.0053082174,0.18696104,2.2019276e-06,0.031132566,9.85227e-08,0.023430077,7.9162555e-06,0.00010478438,0.00035398544
82,2.0666861e-05,0.018455971,0.0001633862,1.9104189e-06,0.00073659344,1.0356003e-07,0.00040070296,3.0017958e-05,9.3825014e-07,0.0013765902,0.0002490615,5.197264e-05,0.015077264,0.0001994238,0.0033849115,0.0046918713,0.112075396,0.00012425531,3.600468e-05,0.01103107,0.00048685202,0.082142785,0.009783264,6.202476e-06,3.0347653e-06,7.623911e-06,0.00019137021,0.00018970271,0.0013916087,0.0059375213,0.00013256166,4.4990684e-06,4.3418736e-06,8.676248e-05,0.1709621,0.006840099,0.013016133,1.1261889e-05,2.328215e-05,9.814988e-05,0.00036313132,3.715708e-05,5.1652117e-11,0.2806899,0.00029053187,5.6994075e-05,4.4542894e-06,0.012870181,0.00031963288,3.7963503e-06,0.0050662435,0.18725282,2.0614511e-06,0.030423777,1.1070766e-07,0.022571603,1.3328042e-05,0.00033470272,0.00027227006
83,1.28645015e-05,0.018225512,0.000102976745,6.2973413e-06,0.00059129007,1.1223619e-07,0.00037707598,1.3675275e-05,9.3197514e-07,0.0015203406,0.00024513173,7.633367e-05,0.01618031,0.00021192836,0.0024119278,0.0047973315,0.11338189,0.00012768437,7.077327e-05,0.011354886,0.00061104377,0.08120522,0.00944738,6.295912e-06,2.9326366e-06,7.686609e-06,9.095755e-05,0.00018387141,0.0014857063,0.0059876083,0.0003191041,4.3506593e-06,4.1988114e-06,8.273461e-05,0.16733903,0.007406847,0.0117234,1.235003e-05,2.4854333e-05,0.00012806566,0.0003517249,3.748055e-05,4.73079e-11,0.28537995,0.00028899452,5.2721276e-05,4.1602966e-06,0.01216855,0.00032266288,4.5192564e-06,0.005009904,0.18770677,1.9719266e-06,0.029958162,1.1229476e-07,0.02231128,2.4028834e-05,0.00037917309,0.00021490954
84,7.00577e-06,0.017949695,7.522144e-05,5.6082636e-06,0.00058973447,8.6104265e-08,0.0003147314,2.050042e-05,8.9299743e-07,0.0016892519,0.00048979407,0.00018289083,0.017520823,0.00021965595,0.0016525828,0.0049290885,0.11119169,0.00014528127,0.000165558,0.01196347,0.0018416364,0.08178863,0.008916774,6.364947e-06,2.7985277e-06,7.6273454e-06,7.0646725e-05,0.00018167366,0.0015854404,0.0060918224,0.00077293994,4.17501e-06,3.985233e-06,7.787819e-05,0.16288792,0.0069863633,0.011071688,1.4140941e-05,2.6035295e-05,0.00022387171,0.00031192868,3.7813494e-05,5.959929e-10,0.29098144,0.0002862851,4.9614213e-05,3.666839e-06,0.01125542,0.00030442444,5.158769e-06,0.005070779,0.18811832,1.9140316e-06,0.029805388,9.9900305e-08,0.021678852,3.754991e-05,0.0002020364,0.00017330602
85,4.3018217e-06,0.01772498,6.951041e-05,3.201015e-06,0.00060596206,5.2644534e-08,0.00023858789,1.0260922e-05,8.153125e-07,0.0017985645,0.0004566661,0.0008936398,0.019728992,0.00022369977,0.0011434025,0.00507613,0.10837828,0.00017133572,0.00023189842,0.012279336,0.0015342275,0.0833154,0.008943472,6.3925168e-06,2.6223925e-06,7.36826e-06,0.0001678512,0.0001855477,0.001549584,0.006470262,0.0006187825,4.0358977e-06,3.7931072e-06,7.290716e-05,0.15586591,0.0062679294,0.010896408,1.7115099e-05,2.6795891e-05,0.00076658063,0.00034728437,3.8230606e-05,3.4640624e-10,0.29908755,0.0002800586,4.8091613e-05,2.9870478e-06,0.01012615,0.0002647077,6.9453813e-06,0.0051617646,0.18706396,1.8914114e-06,0.02958048,8.013994e-08,0.021950316,4.9588252e-05,8.562821e-05,0.00014167119
