L_m,q_cr,P_cr_N,N_p,q_cr_over_Np
2.015151515151515,64.28653717041016,36339.20741564002,1372.4302138211754,0.046841388744583955
2.0404040404040407,63.41905212402344,34966.988100602604,1338.669385786595,0.0473746937050919
2.0656565656565657,62.63938522338867,33697.841245684765,1306.1391459313663,0.047957666239857255
2.090909090909091,61.91874313354492,32510.42591908835,1274.7804060219896,0.04857208570279581
2.116161616161616,61.23287963867188,31387.58104668647,1244.5375822109977,0.0492013102006031
2.141414141414141,60.57135391235352,30320.52922707027,1215.3583485590125,0.04983826702977755
2.166666666666667,59.94731521606445,29312.736403249364,1187.1934105473501,0.050494986481121065
2.191919191919192,59.39418029785156,28376.94531453098,1159.9962967494791,0.05120204302745179
2.217171717171717,58.88682556152344,27497.316470466583,1133.723167016282,0.05194109750487063
2.242424242424242,58.33171844482422,26628.091458653584,1108.3326356958898,0.05263015503301446
2.267676767676768,57.70598983764648,25759.02509581105,1083.7856085562314,0.05324483863051079
2.292929292929293,57.18282699584961,24966.35409177565,1060.0451322097504,0.05394376640987667
2.3181818181818183,57.02961349487305,24359.942928620152,1037.0762549567587,0.05499076198331329
2.3434343434343434,57.32711410522461,23962.124911596704,1014.8458980684496,0.056488491715180576
2.3686868686868685,57.86022186279297,23672.03631841479,993.3227366239695,0.05824916689156229
2.3939393939393936,57.533203125,23044.27661596502,972.4770890996144,0.05916149981308882
2.419191919191919,56.58802032470703,22194.97618181082,952.2808149831327,0.059423669399146034
2.4444444444444446,56.48471832275391,21699.08661484851,932.7072197533677,0.0605599668647252
2.4696969696969697,58.75400161743164,22111.63933442903,913.730966625871,0.0643012043625841
2.494949494949495,59.02589416503906,21766.56440699671,895.3279945194355,0.06592655934624386
2.5202020202020203,57.39205551147461,20742.060536863213,877.4754417474022,0.06540588235402262
2.5454545454545454,55.475040435791016,19653.40319263493,860.1515749816741,0.0644944938186888
2.5707070707070705,56.09972381591797,19486.164648676346,843.3357230771262,0.06652122313901725
2.595959595959596,56.75973129272461,19333.714544099385,827.0082153800395,0.06863260876633676
2.621212121212121,57.1433219909668,19091.145071624866,811.1503241766437,0.07044726518351577
2.646464646464646,57.25945663452149,18766.611253856758,795.7442109672548,0.07195711366209077
2.671717171717172,57.16167449951172,18382.086600391354,780.7728762781181,0.07321165506158059
2.696969696969697,57.0776252746582,18012.93953283295,766.2201127472154,0.07449246544835708
2.7222222222222223,56.96272659301758,17644.70687977108,752.070461242199,0.07574120980490567
2.7474747474747474,56.800079345703125,17272.386688841154,738.309169788552,0.07693264782553139
2.7727272727272725,56.593017578125,16897.380035800536,724.9221551041469,0.07806771689850546
2.797979797979798,56.35966873168945,16525.328888256496,711.8959665528838,0.0791684057497785
2.823232323232323,56.12911605834961,16164.63104513228,699.2177523450864,0.08027415761413347
2.8484848484848486,55.93516540527344,15824.424622539416,686.8752278260175,0.08143424473511741
2.8737373737373737,55.80213165283203,15510.559565724898,674.8566457063849,0.08268738554752307
2.898989898989899,55.74116897583008,15224.866625694563,663.1507681000891,0.08405504699259744
2.9242424242424243,55.72977828979492,14959.993235044209,651.7468402449131,0.08550832140414032
2.9494949494949494,55.73429107666016,14706.116310240535,640.63456579138,0.08699856993793526
2.974747474747475,55.7364387512207,14458.053783528045,629.8040835537338,0.08849805869266862
3.0,55.73446273803711,14215.172636466195,619.2459456250068,0.09000375881635228
