L_m,q_cr,P_cr_N,N_p,q_cr_over_Np
1.9393939393939397,118.21104431152344,72143.43464230777,1481.745486589524,0.07977823815316974
1.9646464646464643,119.13971710205078,70853.05345505965,1443.8991446695766,0.08251249233152974
1.9898989898989896,119.005615234375,68988.42331334636,1407.4844911653545,0.08455199043496527
2.015151515151515,120.2737274169922,67987.04860509977,1372.4302138211754,0.08763558700891702
2.0404040404040407,119.42237854003906,65845.2113284326,1338.669385786595,0.08920976292429897
2.0656565656565657,116.95928955078124,62920.08705760233,1306.1391459313663,0.08954581134415146
2.090909090909091,115.80500030517578,60803.39640230481,1274.7804060219896,0.09084309717824308
2.116161616161616,110.05805206298828,56415.05102082131,1244.5375822109977,0.08843288755287194
2.141414141414141,107.65536499023438,53889.62652808711,1215.3583485590125,0.08857911340953536
2.166666666666667,106.36441802978516,52009.5376607727,1187.1934105473501,0.0895931674525942
2.191919191919192,103.77912902832033,49582.88260664532,1159.9962967494791,0.0894650520170869
2.217171717171717,100.7819595336914,47060.32986811891,1133.723167016282,0.08889468122886476
2.242424242424242,99.69998931884766,45512.46739833743,1108.3326356958898,0.0899549342028072
2.267676767676768,92.02302551269533,41077.597494524765,1083.7856085562314,0.08490888307262551
2.292929292929293,91.6572036743164,40018.06700044883,1060.0451322097504,0.08646537858557919
2.3181818181818183,91.37771606445312,39031.58046964228,1037.0762549567587,0.08811089409067914
2.3434343434343434,90.97914123535156,38028.3148848166,1014.8458980684496,0.08964823271051461
2.3686868686868685,91.37044525146484,37381.8908532958,993.3227366239695,0.09198465099269532
2.3939393939393936,97.90828704833984,39216.06180756599,972.4770890996144,0.10067927372869011
2.419191919191919,107.37901306152344,42116.23986227874,952.2808149831327,0.1127598197632758
2.4444444444444446,116.2496566772461,44658.297750062695,932.7072197533677,0.1246368144421414
2.4696969696969697,119.70825958251952,45051.32907331305,913.730966625871,0.13101040016687351
2.494949494949495,122.1626968383789,45049.07967052782,895.3279945194355,0.13644462988555311
2.5202020202020203,123.6050796508789,44672.107000414624,877.4754417474022,0.14086443194892392
2.5454545454545454,124.58329010009766,44136.7074664181,860.1515749816741,0.1448387629851773
2.5707070707070705,125.6658935546875,43649.881424814754,843.3357230771262,0.14901051872457546
2.595959595959596,126.44683074951172,43070.798170435744,827.0082153800395,0.15289670452838844
2.621212121212121,127.8341293334961,42708.40096759552,811.1503241766437,0.1575961021321835
2.646464646464646,129.30047607421875,42377.834370864846,795.7442109672548,0.162489999037567
2.671717171717172,131.36166381835938,42243.365006761735,780.7728762781181,0.1682456804141941
2.696969696969697,135.23089599609375,42677.07251005713,766.2201127472154,0.17649092440452283
2.7222222222222223,135.99542236328125,42125.78133303231,752.070461242199,0.1808280332386102
2.7474747474747474,136.12686157226562,41394.93850887361,738.309169788552,0.18437650125793734
2.7727272727272725,136.03697204589844,40617.52693087757,724.9221551041469,0.1876573520178239
2.797979797979798,136.29969787597656,39964.70145155499,711.8959665528838,0.1914601350193932
2.823232323232323,137.94003295898438,39725.36707717629,699.2177523450864,0.19727764705108136
2.8484848484848486,139.9100799560547,39581.477915667696,686.8752278260175,0.20369067668792576
2.8737373737373737,141.5713653564453,39350.66690325449,674.8566457063849,0.20977990845486888
2.898989898989899,142.86148071289062,39020.47678164263,663.1507681000891,0.21542835744906896
2.9242424242424243,145.4918670654297,39055.55367069072,651.7468402449131,0.223233712971676
2.9494949494949494,147.39207458496094,38891.04804567605,640.63456579138,0.23007199807098536
2.974747474747475,147.1143798828125,38161.52707871913,629.8040835537338,0.23358752939914998
3.0,148.10484313964844,37774.4004355499,619.2459456250068,0.23916966140192614
